mes,codigo_tienda,grupo,categoria,nombre_categoria,ventas_eur
2025-05-01,RN-SEV-CV10,D,moda_belleza,Moda y Belleza,11628.53
2025-05-01,RN-SEV-CV10,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",34049.32
2025-05-01,RN-SEV-CV10,D,alimentacion_hosteleria,Alimentación y Hostelería,112614.65
2025-05-01,RN-SEV-ES01,D,moda_belleza,Moda y Belleza,192858.26
2025-05-01,RN-SEV-ES01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",42780.71
2025-05-01,RN-SEV-ES01,D,alimentacion_hosteleria,Alimentación y Hostelería,2996.32
2025-05-01,RN-SEV-ES02,D,moda_belleza,Moda y Belleza,172542.11
2025-05-01,RN-SEV-ES02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",38274.09
2025-05-01,RN-SEV-ES02,D,alimentacion_hosteleria,Alimentación y Hostelería,2680.68
2025-05-01,RN-SEV-ES03,D,moda_belleza,Moda y Belleza,178003.45
2025-05-01,RN-SEV-ES03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",39485.55
2025-05-01,RN-SEV-ES03,D,alimentacion_hosteleria,Alimentación y Hostelería,2765.53
2025-05-01,RN-SEV-ES04,D,moda_belleza,Moda y Belleza,150260.51
2025-05-01,RN-SEV-ES04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33331.48
2025-05-01,RN-SEV-ES04,D,alimentacion_hosteleria,Alimentación y Hostelería,2334.5
2025-05-01,RN-SEV-ES05,D,moda_belleza,Moda y Belleza,144984.4
2025-05-01,RN-SEV-ES05,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",32161.11
2025-05-01,RN-SEV-ES05,D,alimentacion_hosteleria,Alimentación y Hostelería,2252.53
2025-05-01,RN-SEV-ES06,D,moda_belleza,Moda y Belleza,198235.02
2025-05-01,RN-SEV-ES06,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",43973.41
2025-05-01,RN-SEV-ES06,D,alimentacion_hosteleria,Alimentación y Hostelería,3079.85
2025-05-01,RN-SEV-ES07,D,moda_belleza,Moda y Belleza,197595.4
2025-05-01,RN-SEV-ES07,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",43831.53
2025-05-01,RN-SEV-ES07,D,alimentacion_hosteleria,Alimentación y Hostelería,3069.92
2025-05-01,RN-SEV-ES08,D,moda_belleza,Moda y Belleza,184212.3
2025-05-01,RN-SEV-ES08,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",40862.82
2025-05-01,RN-SEV-ES08,D,alimentacion_hosteleria,Alimentación y Hostelería,2861.99
2025-05-01,RN-SEV-ES09,D,moda_belleza,Moda y Belleza,179847.76
2025-05-01,RN-SEV-ES09,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",39894.66
2025-05-01,RN-SEV-ES09,D,alimentacion_hosteleria,Alimentación y Hostelería,2794.18
2025-05-01,RN-SEV-ES10,D,moda_belleza,Moda y Belleza,185837.83
2025-05-01,RN-SEV-ES10,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",41223.41
2025-05-01,RN-SEV-ES10,D,alimentacion_hosteleria,Alimentación y Hostelería,2887.25
2025-05-01,RN-SEV-ES11,D,moda_belleza,Moda y Belleza,173103.7
2025-05-01,RN-SEV-ES11,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",38398.66
2025-05-01,RN-SEV-ES11,D,alimentacion_hosteleria,Alimentación y Hostelería,2689.4
2025-05-01,RN-SEV-ES12,D,moda_belleza,Moda y Belleza,160865.2
2025-05-01,RN-SEV-ES12,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35683.86
2025-05-01,RN-SEV-ES12,D,alimentacion_hosteleria,Alimentación y Hostelería,2499.26
2025-05-01,RN-SEV-GA01,D,moda_belleza,Moda y Belleza,767019.51
2025-05-01,RN-SEV-GA01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1236871.56
2025-05-01,RN-SEV-GA01,D,alimentacion_hosteleria,Alimentación y Hostelería,182377.38
2025-05-01,RN-SEV-HI01,D,moda_belleza,Moda y Belleza,52470.26
2025-05-01,RN-SEV-HI01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",179243.62
2025-05-01,RN-SEV-HI01,D,alimentacion_hosteleria,Alimentación y Hostelería,349719.84
2025-05-01,RN-SEV-HI02,D,moda_belleza,Moda y Belleza,60187.07
2025-05-01,RN-SEV-HI02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",205605.0
2025-05-01,RN-SEV-HI02,D,alimentacion_hosteleria,Alimentación y Hostelería,401153.17
2025-05-01,RN-SEV-HI03,D,moda_belleza,Moda y Belleza,52249.24
2025-05-01,RN-SEV-HI03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",178488.58
2025-05-01,RN-SEV-HI03,D,alimentacion_hosteleria,Alimentación y Hostelería,348246.7
2025-05-01,RN-SEV-HI04,D,moda_belleza,Moda y Belleza,68220.51
2025-05-01,RN-SEV-HI04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",233048.03
2025-05-01,RN-SEV-HI04,D,alimentacion_hosteleria,Alimentación y Hostelería,454696.9
2025-05-01,RN-VLC-CV01,C,moda_belleza,Moda y Belleza,7338.13
2025-05-01,RN-VLC-CV01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",15405.15
2025-05-01,RN-VLC-CV01,C,alimentacion_hosteleria,Alimentación y Hostelería,139154.11
2025-05-01,RN-VLC-CV02,C,moda_belleza,Moda y Belleza,7821.77
2025-05-01,RN-VLC-CV02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",16420.47
2025-05-01,RN-VLC-CV02,C,alimentacion_hosteleria,Alimentación y Hostelería,148325.41
2025-05-01,RN-VLC-CV03,C,moda_belleza,Moda y Belleza,8477.75
2025-05-01,RN-VLC-CV03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",17797.59
2025-05-01,RN-VLC-CV03,C,alimentacion_hosteleria,Alimentación y Hostelería,160764.9
2025-05-01,RN-VLC-CV04,C,moda_belleza,Moda y Belleza,6927.69
2025-05-01,RN-VLC-CV04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",14543.5
2025-05-01,RN-VLC-CV04,C,alimentacion_hosteleria,Alimentación y Hostelería,131370.82
2025-05-01,RN-VLC-CV05,C,moda_belleza,Moda y Belleza,5938.5
2025-05-01,RN-VLC-CV05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",12466.86
2025-05-01,RN-VLC-CV05,C,alimentacion_hosteleria,Alimentación y Hostelería,112612.63
2025-05-01,RN-VLC-CV06,C,moda_belleza,Moda y Belleza,8605.14
2025-05-01,RN-VLC-CV06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",18065.02
2025-05-01,RN-VLC-CV06,C,alimentacion_hosteleria,Alimentación y Hostelería,163180.64
2025-05-01,RN-VLC-CV07,C,moda_belleza,Moda y Belleza,7179.35
2025-05-01,RN-VLC-CV07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",15071.81
2025-05-01,RN-VLC-CV07,C,alimentacion_hosteleria,Alimentación y Hostelería,136143.02
2025-05-01,RN-VLC-CV08,C,moda_belleza,Moda y Belleza,6143.9
2025-05-01,RN-VLC-CV08,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",12898.07
2025-05-01,RN-VLC-CV08,C,alimentacion_hosteleria,Alimentación y Hostelería,116507.71
2025-05-01,RN-VLC-CV09,C,moda_belleza,Moda y Belleza,6497.46
2025-05-01,RN-VLC-CV09,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",13640.3
2025-05-01,RN-VLC-CV09,C,alimentacion_hosteleria,Alimentación y Hostelería,123212.26
2025-05-01,RN-VLC-ES01,C,moda_belleza,Moda y Belleza,204270.51
2025-05-01,RN-VLC-ES01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",32487.19
2025-05-01,RN-VLC-ES01,C,alimentacion_hosteleria,Alimentación y Hostelería,6214.35
2025-05-01,RN-VLC-ES02,C,moda_belleza,Moda y Belleza,145707.37
2025-05-01,RN-VLC-ES02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23173.31
2025-05-01,RN-VLC-ES02,C,alimentacion_hosteleria,Alimentación y Hostelería,4432.73
2025-05-01,RN-VLC-ES03,C,moda_belleza,Moda y Belleza,169713.76
2025-05-01,RN-VLC-ES03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",26991.29
2025-05-01,RN-VLC-ES03,C,alimentacion_hosteleria,Alimentación y Hostelería,5163.06
2025-05-01,RN-VLC-ES04,C,moda_belleza,Moda y Belleza,183472.03
2025-05-01,RN-VLC-ES04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",29179.4
2025-05-01,RN-VLC-ES04,C,alimentacion_hosteleria,Alimentación y Hostelería,5581.62
2025-05-01,RN-VLC-ES05,C,moda_belleza,Moda y Belleza,181973.38
2025-05-01,RN-VLC-ES05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",28941.06
2025-05-01,RN-VLC-ES05,C,alimentacion_hosteleria,Alimentación y Hostelería,5536.03
2025-05-01,RN-VLC-ES06,C,moda_belleza,Moda y Belleza,147419.09
2025-05-01,RN-VLC-ES06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23445.54
2025-05-01,RN-VLC-ES06,C,alimentacion_hosteleria,Alimentación y Hostelería,4484.81
2025-05-01,RN-VLC-ES07,C,moda_belleza,Moda y Belleza,169213.99
2025-05-01,RN-VLC-ES07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",26911.8
2025-05-01,RN-VLC-ES07,C,alimentacion_hosteleria,Alimentación y Hostelería,5147.86
2025-05-01,RN-VLC-ES08,C,moda_belleza,Moda y Belleza,212582.65
2025-05-01,RN-VLC-ES08,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33809.16
2025-05-01,RN-VLC-ES08,C,alimentacion_hosteleria,Alimentación y Hostelería,6467.23
2025-05-01,RN-VLC-ES09,C,moda_belleza,Moda y Belleza,175275.35
2025-05-01,RN-VLC-ES09,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",27875.8
2025-05-01,RN-VLC-ES09,C,alimentacion_hosteleria,Alimentación y Hostelería,5332.26
2025-05-01,RN-VLC-ES10,C,moda_belleza,Moda y Belleza,162301.31
2025-05-01,RN-VLC-ES10,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",25812.41
2025-05-01,RN-VLC-ES10,C,alimentacion_hosteleria,Alimentación y Hostelería,4937.56
2025-05-01,RN-VLC-GA01,C,moda_belleza,Moda y Belleza,1306473.03
2025-05-01,RN-VLC-GA01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1510481.46
2025-05-01,RN-VLC-GA01,C,alimentacion_hosteleria,Alimentación y Hostelería,608282.71
2025-05-01,RN-VLC-HI01,C,moda_belleza,Moda y Belleza,51921.32
2025-05-01,RN-VLC-HI01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",127166.57
2025-05-01,RN-VLC-HI01,C,alimentacion_hosteleria,Alimentación y Hostelería,677630.9
2025-05-01,RN-VLC-HI02,C,moda_belleza,Moda y Belleza,56405.78
2025-05-01,RN-VLC-HI02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",138150.0
2025-05-01,RN-VLC-HI02,C,alimentacion_hosteleria,Alimentación y Hostelería,736158.15
2025-05-01,RN-VLC-HI03,C,moda_belleza,Moda y Belleza,57092.67
2025-05-01,RN-VLC-HI03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",139832.34
2025-05-01,RN-VLC-HI03,C,alimentacion_hosteleria,Alimentación y Hostelería,745122.82
2025-05-01,RN-VLC-HI04,C,moda_belleza,Moda y Belleza,47660.84
2025-05-01,RN-VLC-HI04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",116731.72
2025-05-01,RN-VLC-HI04,C,alimentacion_hosteleria,Alimentación y Hostelería,622026.85
2025-05-01,RN-VLC-HI05,C,moda_belleza,Moda y Belleza,56440.48
2025-05-01,RN-VLC-HI05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",138234.98
2025-05-01,RN-VLC-HI05,C,alimentacion_hosteleria,Alimentación y Hostelería,736611.02
2025-05-01,RN-VLC-HI06,C,moda_belleza,Moda y Belleza,53070.64
2025-05-01,RN-VLC-HI06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",129981.49
2025-05-01,RN-VLC-HI06,C,alimentacion_hosteleria,Alimentación y Hostelería,692630.76
2025-05-01,RN-VLC-HI07,C,moda_belleza,Moda y Belleza,42219.54
2025-05-01,RN-VLC-HI07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",103404.81
2025-05-01,RN-VLC-HI07,C,alimentacion_hosteleria,Alimentación y Hostelería,551011.94
2025-06-01,RN-BCN-CV01,B,moda_belleza,Moda y Belleza,11384.86
2025-06-01,RN-BCN-CV01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",25159.19
2025-06-01,RN-BCN-CV01,B,alimentacion_hosteleria,Alimentación y Hostelería,141479.04
2025-06-01,RN-BCN-CV02,B,moda_belleza,Moda y Belleza,12299.31
2025-06-01,RN-BCN-CV02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",27180.01
2025-06-01,RN-BCN-CV02,B,alimentacion_hosteleria,Alimentación y Hostelería,152842.82
2025-06-01,RN-BCN-CV03,B,moda_belleza,Moda y Belleza,13593.39
2025-06-01,RN-BCN-CV03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",30039.77
2025-06-01,RN-BCN-CV03,B,alimentacion_hosteleria,Alimentación y Hostelería,168924.25
2025-06-01,RN-BCN-CV04,B,moda_belleza,Moda y Belleza,10014.94
2025-06-01,RN-BCN-CV04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",22131.83
2025-06-01,RN-BCN-CV04,B,alimentacion_hosteleria,Alimentación y Hostelería,124455.11
2025-06-01,RN-BCN-CV05,B,moda_belleza,Moda y Belleza,10582.53
2025-06-01,RN-BCN-CV05,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23386.12
2025-06-01,RN-BCN-CV05,B,alimentacion_hosteleria,Alimentación y Hostelería,131508.45
2025-06-01,RN-BCN-CV06,B,moda_belleza,Moda y Belleza,11077.83
2025-06-01,RN-BCN-CV06,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",24480.68
2025-06-01,RN-BCN-CV06,B,alimentacion_hosteleria,Alimentación y Hostelería,137663.52
2025-06-01,RN-BCN-CV07,B,moda_belleza,Moda y Belleza,11040.44
2025-06-01,RN-BCN-CV07,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",24398.06
2025-06-01,RN-BCN-CV07,B,alimentacion_hosteleria,Alimentación y Hostelería,137198.9
2025-06-01,RN-BCN-CV08,B,moda_belleza,Moda y Belleza,10967.71
2025-06-01,RN-BCN-CV08,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",24237.34
2025-06-01,RN-BCN-CV08,B,alimentacion_hosteleria,Alimentación y Hostelería,136295.13
2025-06-01,RN-BCN-ES01,B,moda_belleza,Moda y Belleza,191081.77
2025-06-01,RN-BCN-ES01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",31990.0
2025-06-01,RN-BCN-ES01,B,alimentacion_hosteleria,Alimentación y Hostelería,3809.46
2025-06-01,RN-BCN-ES02,B,moda_belleza,Moda y Belleza,212979.43
2025-06-01,RN-BCN-ES02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35656.0
2025-06-01,RN-BCN-ES02,B,alimentacion_hosteleria,Alimentación y Hostelería,4246.02
2025-06-01,RN-BCN-ES03,B,moda_belleza,Moda y Belleza,226810.73
2025-06-01,RN-BCN-ES03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37971.57
2025-06-01,RN-BCN-ES03,B,alimentacion_hosteleria,Alimentación y Hostelería,4521.76
2025-06-01,RN-BCN-ES04,B,moda_belleza,Moda y Belleza,208589.05
2025-06-01,RN-BCN-ES04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",34920.98
2025-06-01,RN-BCN-ES04,B,alimentacion_hosteleria,Alimentación y Hostelería,4158.49
2025-06-01,RN-BCN-ES05,B,moda_belleza,Moda y Belleza,221000.07
2025-06-01,RN-BCN-ES05,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36998.78
2025-06-01,RN-BCN-ES05,B,alimentacion_hosteleria,Alimentación y Hostelería,4405.92
2025-06-01,RN-BCN-ES06,B,moda_belleza,Moda y Belleza,222690.07
2025-06-01,RN-BCN-ES06,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37281.71
2025-06-01,RN-BCN-ES06,B,alimentacion_hosteleria,Alimentación y Hostelería,4439.61
2025-06-01,RN-BCN-ES07,B,moda_belleza,Moda y Belleza,224871.2
2025-06-01,RN-BCN-ES07,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37646.86
2025-06-01,RN-BCN-ES07,B,alimentacion_hosteleria,Alimentación y Hostelería,4483.09
2025-06-01,RN-BCN-ES08,B,moda_belleza,Moda y Belleza,174546.7
2025-06-01,RN-BCN-ES08,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",29221.78
2025-06-01,RN-BCN-ES08,B,alimentacion_hosteleria,Alimentación y Hostelería,3479.81
2025-06-01,RN-BCN-ES09,B,moda_belleza,Moda y Belleza,225855.97
2025-06-01,RN-BCN-ES09,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37811.73
2025-06-01,RN-BCN-ES09,B,alimentacion_hosteleria,Alimentación y Hostelería,4502.73
2025-06-01,RN-BCN-ES10,B,moda_belleza,Moda y Belleza,204930.46
2025-06-01,RN-BCN-ES10,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",34308.48
2025-06-01,RN-BCN-ES10,B,alimentacion_hosteleria,Alimentación y Hostelería,4085.55
2025-06-01,RN-BCN-ES11,B,moda_belleza,Moda y Belleza,211583.93
2025-06-01,RN-BCN-ES11,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35422.37
2025-06-01,RN-BCN-ES11,B,alimentacion_hosteleria,Alimentación y Hostelería,4218.19
2025-06-01,RN-BCN-ES12,B,moda_belleza,Moda y Belleza,195592.19
2025-06-01,RN-BCN-ES12,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",32745.11
2025-06-01,RN-BCN-ES12,B,alimentacion_hosteleria,Alimentación y Hostelería,3899.38
2025-06-01,RN-BCN-ES13,B,moda_belleza,Moda y Belleza,223849.9
2025-06-01,RN-BCN-ES13,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37475.88
2025-06-01,RN-BCN-ES13,B,alimentacion_hosteleria,Alimentación y Hostelería,4462.73
2025-06-01,RN-BCN-ES14,B,moda_belleza,Moda y Belleza,239282.34
2025-06-01,RN-BCN-ES14,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",40059.51
2025-06-01,RN-BCN-ES14,B,alimentacion_hosteleria,Alimentación y Hostelería,4770.4
2025-06-01,RN-BCN-GA01,B,moda_belleza,Moda y Belleza,1575432.96
2025-06-01,RN-BCN-GA01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1917358.45
2025-06-01,RN-BCN-GA01,B,alimentacion_hosteleria,Alimentación y Hostelería,480682.92
2025-06-01,RN-BCN-GA02,B,moda_belleza,Moda y Belleza,1809580.5
2025-06-01,RN-BCN-GA02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",2202324.41
2025-06-01,RN-BCN-GA02,B,alimentacion_hosteleria,Alimentación y Hostelería,552124.06
2025-06-01,RN-BCN-HI01,B,moda_belleza,Moda y Belleza,61794.86
2025-06-01,RN-BCN-HI01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",159319.17
2025-06-01,RN-BCN-HI01,B,alimentacion_hosteleria,Alimentación y Hostelería,528510.48
2025-06-01,RN-BCN-HI02,B,moda_belleza,Moda y Belleza,90224.23
2025-06-01,RN-BCN-HI02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",232615.61
2025-06-01,RN-BCN-HI02,B,alimentacion_hosteleria,Alimentación y Hostelería,771657.2
2025-06-01,RN-BCN-HI03,B,moda_belleza,Moda y Belleza,60996.67
2025-06-01,RN-BCN-HI03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",157261.29
2025-06-01,RN-BCN-HI03,B,alimentacion_hosteleria,Alimentación y Hostelería,521683.85
2025-06-01,RN-BCN-HI04,B,moda_belleza,Moda y Belleza,76522.62
2025-06-01,RN-BCN-HI04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",197290.18
2025-06-01,RN-BCN-HI04,B,alimentacion_hosteleria,Alimentación y Hostelería,654471.95
2025-06-01,RN-BIO-CV01,E,moda_belleza,Moda y Belleza,11449.12
2025-06-01,RN-BIO-CV01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",30436.43
2025-06-01,RN-BIO-CV01,E,alimentacion_hosteleria,Alimentación y Hostelería,153777.94
2025-06-01,RN-BIO-CV02,E,moda_belleza,Moda y Belleza,11044.41
2025-06-01,RN-BIO-CV02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",29360.55
2025-06-01,RN-BIO-CV02,E,alimentacion_hosteleria,Alimentación y Hostelería,148342.14
2025-06-01,RN-BIO-CV03,E,moda_belleza,Moda y Belleza,10270.91
2025-06-01,RN-BIO-CV03,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",27304.27
2025-06-01,RN-BIO-CV03,E,alimentacion_hosteleria,Alimentación y Hostelería,137952.92
2025-06-01,RN-BIO-CV04,E,moda_belleza,Moda y Belleza,12060.53
2025-06-01,RN-BIO-CV04,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",32061.8
2025-06-01,RN-BIO-CV04,E,alimentacion_hosteleria,Alimentación y Hostelería,161989.99
2025-06-01,RN-BIO-ES01,E,moda_belleza,Moda y Belleza,191192.16
2025-06-01,RN-BIO-ES01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",38505.05
2025-06-01,RN-BIO-ES01,E,alimentacion_hosteleria,Alimentación y Hostelería,4119.76
2025-06-01,RN-BIO-ES02,E,moda_belleza,Moda y Belleza,176303.84
2025-06-01,RN-BIO-ES02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35506.62
2025-06-01,RN-BIO-ES02,E,alimentacion_hosteleria,Alimentación y Hostelería,3798.95
2025-06-01,RN-BIO-ES03,E,moda_belleza,Moda y Belleza,267092.6
2025-06-01,RN-BIO-ES03,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",53790.98
2025-06-01,RN-BIO-ES03,E,alimentacion_hosteleria,Alimentación y Hostelería,5755.24
2025-06-01,RN-BIO-ES04,E,moda_belleza,Moda y Belleza,221811.7
2025-06-01,RN-BIO-ES04,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",44671.65
2025-06-01,RN-BIO-ES04,E,alimentacion_hosteleria,Alimentación y Hostelería,4779.54
2025-06-01,RN-BIO-ES05,E,moda_belleza,Moda y Belleza,215754.36
2025-06-01,RN-BIO-ES05,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",43451.74
2025-06-01,RN-BIO-ES05,E,alimentacion_hosteleria,Alimentación y Hostelería,4649.02
2025-06-01,RN-BIO-ES06,E,moda_belleza,Moda y Belleza,245364.86
2025-06-01,RN-BIO-ES06,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",49415.13
2025-06-01,RN-BIO-ES06,E,alimentacion_hosteleria,Alimentación y Hostelería,5287.06
2025-06-01,RN-BIO-ES07,E,moda_belleza,Moda y Belleza,212544.79
2025-06-01,RN-BIO-ES07,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",42805.35
2025-06-01,RN-BIO-ES07,E,alimentacion_hosteleria,Alimentación y Hostelería,4579.86
2025-06-01,RN-BIO-GA01,E,moda_belleza,Moda y Belleza,1041501.37
2025-06-01,RN-BIO-GA01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1524810.49
2025-06-01,RN-BIO-GA01,E,alimentacion_hosteleria,Alimentación y Hostelería,343460.0
2025-06-01,RN-BIO-HI01,E,moda_belleza,Moda y Belleza,72295.88
2025-06-01,RN-BIO-HI01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",224223.89
2025-06-01,RN-BIO-HI01,E,alimentacion_hosteleria,Alimentación y Hostelería,668301.38
2025-06-01,RN-BIO-HI02,E,moda_belleza,Moda y Belleza,56106.74
2025-06-01,RN-BIO-HI02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",174013.66
2025-06-01,RN-BIO-HI02,E,alimentacion_hosteleria,Alimentación y Hostelería,518649.33
2025-06-01,RN-MAD-CV01,A,moda_belleza,Moda y Belleza,11887.07
2025-06-01,RN-MAD-CV01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23383.97
2025-06-01,RN-MAD-CV01,A,alimentacion_hosteleria,Alimentación y Hostelería,142448.24
2025-06-01,RN-MAD-CV02,A,moda_belleza,Moda y Belleza,12053.9
2025-06-01,RN-MAD-CV02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23712.16
2025-06-01,RN-MAD-CV02,A,alimentacion_hosteleria,Alimentación y Hostelería,144447.46
2025-06-01,RN-MAD-CV03,A,moda_belleza,Moda y Belleza,11921.45
2025-06-01,RN-MAD-CV03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23451.6
2025-06-01,RN-MAD-CV03,A,alimentacion_hosteleria,Alimentación y Hostelería,142860.24
2025-06-01,RN-MAD-CV04,A,moda_belleza,Moda y Belleza,13431.33
2025-06-01,RN-MAD-CV04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",26421.8
2025-06-01,RN-MAD-CV04,A,alimentacion_hosteleria,Alimentación y Hostelería,160953.82
2025-06-01,RN-MAD-CV05,A,moda_belleza,Moda y Belleza,10114.95
2025-06-01,RN-MAD-CV05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",19897.9
2025-06-01,RN-MAD-CV05,A,alimentacion_hosteleria,Alimentación y Hostelería,121212.12
2025-06-01,RN-MAD-CV06,A,moda_belleza,Moda y Belleza,11886.3
2025-06-01,RN-MAD-CV06,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23382.45
2025-06-01,RN-MAD-CV06,A,alimentacion_hosteleria,Alimentación y Hostelería,142438.99
2025-06-01,RN-MAD-CV07,A,moda_belleza,Moda y Belleza,11424.38
2025-06-01,RN-MAD-CV07,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",22473.79
2025-06-01,RN-MAD-CV07,A,alimentacion_hosteleria,Alimentación y Hostelería,136903.68
2025-06-01,RN-MAD-CV08,A,moda_belleza,Moda y Belleza,13732.59
2025-06-01,RN-MAD-CV08,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",27014.44
2025-06-01,RN-MAD-CV08,A,alimentacion_hosteleria,Alimentación y Hostelería,164563.95
2025-06-01,RN-MAD-CV09,A,moda_belleza,Moda y Belleza,13723.04
2025-06-01,RN-MAD-CV09,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",26995.65
2025-06-01,RN-MAD-CV09,A,alimentacion_hosteleria,Alimentación y Hostelería,164449.51
2025-06-01,RN-MAD-CV10,A,moda_belleza,Moda y Belleza,12462.88
2025-06-01,RN-MAD-CV10,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",24516.7
