mes,codigo_instalacion,grupo,tipo_instalacion,superficie_m2,electricidad_kwh,gas_kwh,coste_eur,co2e_kg
2024-07-01,RN-SEV-CV02,D,conveniencia,523,18726.0,0.0,2902.53,3183.4
2024-08-01,RN-SEV-CV02,D,conveniencia,523,19750.7,0.0,3061.36,3357.6
2024-09-01,RN-SEV-CV02,D,conveniencia,523,16284.1,0.0,2524.03,2768.3
2024-10-01,RN-SEV-CV02,D,conveniencia,523,14684.4,0.0,2276.08,2496.3
2024-11-01,RN-SEV-CV02,D,conveniencia,523,15781.5,0.0,2446.14,2682.9
2024-12-01,RN-SEV-CV02,D,conveniencia,523,14554.8,0.0,2255.99,2474.3
2025-01-01,RN-SEV-CV02,D,conveniencia,523,16506.3,0.0,2558.48,2806.1
2025-02-01,RN-SEV-CV02,D,conveniencia,523,14603.7,0.0,2263.57,2482.6
2025-03-01,RN-SEV-CV02,D,conveniencia,523,15747.7,0.0,2440.89,2677.1
2025-04-01,RN-SEV-CV02,D,conveniencia,523,15518.6,0.0,2405.38,2638.2
2025-05-01,RN-SEV-CV02,D,conveniencia,523,15393.8,0.0,2386.04,2616.9
2025-06-01,RN-SEV-CV02,D,conveniencia,523,16818.5,0.0,2606.87,2859.2
2025-07-01,RN-SEV-CV02,D,conveniencia,523,19433.0,0.0,3012.12,3303.6
2025-08-01,RN-SEV-CV02,D,conveniencia,523,19218.1,0.0,2978.81,3267.1
2025-09-01,RN-SEV-CV02,D,conveniencia,523,15643.2,0.0,2424.7,2659.4
2025-10-01,RN-SEV-CV02,D,conveniencia,523,14899.7,0.0,2309.45,2532.9
2025-11-01,RN-SEV-CV02,D,conveniencia,523,13962.9,0.0,2164.25,2373.7
2025-12-01,RN-SEV-CV02,D,conveniencia,523,13898.6,0.0,2154.29,2362.8
2024-01-01,RN-SEV-CV03,D,conveniencia,424,13559.2,0.0,2101.68,2305.1
2024-02-01,RN-SEV-CV03,D,conveniencia,424,12466.1,0.0,1932.24,2119.2
2024-03-01,RN-SEV-CV03,D,conveniencia,424,12344.2,0.0,1913.34,2098.5
2024-04-01,RN-SEV-CV03,D,conveniencia,424,12333.5,0.0,1911.69,2096.7
2024-05-01,RN-SEV-CV03,D,conveniencia,424,12432.0,0.0,1926.96,2113.4
2024-06-01,RN-SEV-CV03,D,conveniencia,424,12972.1,0.0,2010.68,2205.3
2024-07-01,RN-SEV-CV03,D,conveniencia,424,14988.5,0.0,2323.21,2548.0
2024-08-01,RN-SEV-CV03,D,conveniencia,424,15662.9,0.0,2427.75,2662.7
2024-09-01,RN-SEV-CV03,D,conveniencia,424,11977.1,0.0,1856.45,2036.1
2024-10-01,RN-SEV-CV03,D,conveniencia,424,12722.1,0.0,1971.93,2162.8
2024-11-01,RN-SEV-CV03,D,conveniencia,424,12568.2,0.0,1948.06,2136.6
2024-12-01,RN-SEV-CV03,D,conveniencia,424,11507.0,0.0,1783.59,1956.2
2025-01-01,RN-SEV-CV03,D,conveniencia,424,13197.6,0.0,2045.63,2243.6
2025-02-01,RN-SEV-CV03,D,conveniencia,424,13216.8,0.0,2048.6,2246.9
2025-03-01,RN-SEV-CV03,D,conveniencia,424,11629.8,0.0,1802.63,1977.1
2025-04-01,RN-SEV-CV03,D,conveniencia,424,12065.8,0.0,1870.2,2051.2
2025-05-01,RN-SEV-CV03,D,conveniencia,424,12906.2,0.0,2000.46,2194.1
2025-06-01,RN-SEV-CV03,D,conveniencia,424,14494.6,0.0,2246.66,2464.1
2025-07-01,RN-SEV-CV03,D,conveniencia,424,14683.2,0.0,2275.89,2496.1
2025-08-01,RN-SEV-CV03,D,conveniencia,424,15923.1,0.0,2468.09,2706.9
2025-09-01,RN-SEV-CV03,D,conveniencia,424,13867.3,0.0,2149.44,2357.4
2025-10-01,RN-SEV-CV03,D,conveniencia,424,12626.7,0.0,1957.13,2146.5
2025-11-01,RN-SEV-CV03,D,conveniencia,424,11789.9,0.0,1827.44,2004.3
2025-12-01,RN-SEV-CV03,D,conveniencia,424,10252.1,0.0,1589.07,1742.9
2024-01-01,RN-SEV-CV04,D,conveniencia,410,13667.1,0.0,2118.4,2323.4
2024-02-01,RN-SEV-CV04,D,conveniencia,410,12887.7,0.0,1997.59,2190.9
2024-03-01,RN-SEV-CV04,D,conveniencia,410,11827.7,0.0,1833.3,2010.7
2024-04-01,RN-SEV-CV04,D,conveniencia,410,11741.9,0.0,1820.0,1996.1
2024-05-01,RN-SEV-CV04,D,conveniencia,410,11508.5,0.0,1783.82,1956.4
2024-06-01,RN-SEV-CV04,D,conveniencia,410,12893.7,0.0,1998.52,2191.9
2024-07-01,RN-SEV-CV04,D,conveniencia,410,13798.8,0.0,2138.81,2345.8
2024-08-01,RN-SEV-CV04,D,conveniencia,410,16279.3,0.0,2523.3,2767.5
2024-09-01,RN-SEV-CV04,D,conveniencia,410,12719.1,0.0,1971.46,2162.3
2024-10-01,RN-SEV-CV04,D,conveniencia,410,11358.8,0.0,1760.62,1931.0
2024-11-01,RN-SEV-CV04,D,conveniencia,410,11492.6,0.0,1781.36,1953.7
2024-12-01,RN-SEV-CV04,D,conveniencia,410,10546.5,0.0,1634.71,1792.9
2025-01-01,RN-SEV-CV04,D,conveniencia,410,12044.9,0.0,1866.95,2047.6
2025-02-01,RN-SEV-CV04,D,conveniencia,410,12331.5,0.0,1911.38,2096.4
2025-03-01,RN-SEV-CV04,D,conveniencia,410,11505.0,0.0,1783.28,1955.9
2025-04-01,RN-SEV-CV04,D,conveniencia,410,11621.2,0.0,1801.29,1975.6
2025-05-01,RN-SEV-CV04,D,conveniencia,410,11715.8,0.0,1815.94,1991.7
2025-06-01,RN-SEV-CV04,D,conveniencia,410,14181.0,0.0,2198.06,2410.8
2025-07-01,RN-SEV-CV04,D,conveniencia,410,15374.0,0.0,2382.97,2613.6
2025-08-01,RN-SEV-CV04,D,conveniencia,410,15465.6,0.0,2397.16,2629.1
2025-09-01,RN-SEV-CV04,D,conveniencia,410,12483.6,0.0,1934.96,2122.2
2025-10-01,RN-SEV-CV04,D,conveniencia,410,12298.1,0.0,1906.21,2090.7
2025-11-01,RN-SEV-CV04,D,conveniencia,410,12436.6,0.0,1927.67,2114.2
2025-12-01,RN-SEV-CV04,D,conveniencia,410,10256.9,0.0,1589.82,1743.7
2024-01-01,RN-SEV-CV05,D,conveniencia,389,12211.6,0.0,1892.8,2076.0
2024-02-01,RN-SEV-CV05,D,conveniencia,389,12641.6,0.0,1959.45,2149.1
2024-03-01,RN-SEV-CV05,D,conveniencia,389,11649.3,0.0,1805.64,1980.4
2024-04-01,RN-SEV-CV05,D,conveniencia,389,10438.8,0.0,1618.02,1774.6
2024-05-01,RN-SEV-CV05,D,conveniencia,389,10331.7,0.0,1601.41,1756.4
2024-06-01,RN-SEV-CV05,D,conveniencia,389,13310.1,0.0,2063.07,2262.7
2024-07-01,RN-SEV-CV05,D,conveniencia,389,14334.5,0.0,2221.84,2436.9
2024-08-01,RN-SEV-CV05,D,conveniencia,389,13741.5,0.0,2129.93,2336.0
2024-09-01,RN-SEV-CV05,D,conveniencia,389,12137.2,0.0,1881.27,2063.3
2024-10-01,RN-SEV-CV05,D,conveniencia,389,11510.7,0.0,1784.16,1956.8
2024-11-01,RN-SEV-CV05,D,conveniencia,389,12065.0,0.0,1870.08,2051.1
2024-12-01,RN-SEV-CV05,D,conveniencia,389,9821.5,0.0,1522.33,1669.7
2025-01-01,RN-SEV-CV05,D,conveniencia,389,,0.0,,
2025-02-01,RN-SEV-CV05,D,conveniencia,389,11915.2,0.0,1846.85,2025.6
2025-03-01,RN-SEV-CV05,D,conveniencia,389,,0.0,,
2025-04-01,RN-SEV-CV05,D,conveniencia,389,10633.1,0.0,1648.13,1807.6
2025-05-01,RN-SEV-CV05,D,conveniencia,389,10893.5,0.0,1688.49,1851.9
2025-06-01,RN-SEV-CV05,D,conveniencia,389,13142.4,0.0,2037.07,2234.2
2025-07-01,RN-SEV-CV05,D,conveniencia,389,13843.0,0.0,2145.66,2353.3
2025-08-01,RN-SEV-CV05,D,conveniencia,389,14871.5,0.0,2305.09,2528.2
2025-09-01,RN-SEV-CV05,D,conveniencia,389,12535.1,0.0,1942.93,2131.0
2025-10-01,RN-SEV-CV05,D,conveniencia,389,10951.3,0.0,1697.45,1861.7
2025-11-01,RN-SEV-CV05,D,conveniencia,389,12100.1,0.0,1875.52,2057.0
2025-12-01,RN-SEV-CV05,D,conveniencia,389,10073.2,0.0,1561.35,1712.4
2024-01-01,RN-SEV-CV06,D,conveniencia,444,13935.5,0.0,2160.01,2369.0
2024-02-01,RN-SEV-CV06,D,conveniencia,444,13839.7,0.0,2145.15,2352.7
2024-03-01,RN-SEV-CV06,D,conveniencia,444,11563.6,0.0,1792.36,1965.8
2024-04-01,RN-SEV-CV06,D,conveniencia,444,10946.8,0.0,1696.76,1861.0
2024-05-01,RN-SEV-CV06,D,conveniencia,444,13092.3,0.0,2029.3,2225.7
2024-06-01,RN-SEV-CV06,D,conveniencia,444,14569.5,0.0,2258.28,2476.8
2024-07-01,RN-SEV-CV06,D,conveniencia,444,15430.2,0.0,2391.69,2623.1
2024-08-01,RN-SEV-CV06,D,conveniencia,444,16268.4,0.0,2521.6,2765.6
2024-09-01,RN-SEV-CV06,D,conveniencia,444,14149.7,0.0,2193.2,2405.4
2024-10-01,RN-SEV-CV06,D,conveniencia,444,13542.2,0.0,2099.04,2302.2
2024-11-01,RN-SEV-CV06,D,conveniencia,444,11926.4,0.0,1848.59,2027.5
2024-12-01,RN-SEV-CV06,D,conveniencia,444,12330.4,0.0,1911.2,2096.2
2025-01-01,RN-SEV-CV06,D,conveniencia,444,13018.2,0.0,2017.83,2213.1
2025-02-01,RN-SEV-CV06,D,conveniencia,444,13026.1,0.0,2019.05,2214.4
2025-03-01,RN-SEV-CV06,D,conveniencia,444,13083.7,0.0,2027.97,2224.2
2025-04-01,RN-SEV-CV06,D,conveniencia,444,11167.0,0.0,1730.89,1898.4
2025-05-01,RN-SEV-CV06,D,conveniencia,444,12901.2,0.0,1999.68,2193.2
2025-06-01,RN-SEV-CV06,D,conveniencia,444,13760.6,0.0,2132.9,2339.3
2025-07-01,RN-SEV-CV06,D,conveniencia,444,17332.5,0.0,2686.54,2946.5
2025-08-01,RN-SEV-CV06,D,conveniencia,444,17025.4,0.0,2638.93,2894.3
2025-09-01,RN-SEV-CV06,D,conveniencia,444,13243.4,0.0,2052.72,2251.4
2025-10-01,RN-SEV-CV06,D,conveniencia,444,12766.9,0.0,1978.87,2170.4
2025-11-01,RN-SEV-CV06,D,conveniencia,444,12644.1,0.0,1959.83,2149.5
2025-12-01,RN-SEV-CV06,D,conveniencia,444,11559.5,0.0,1791.73,1965.1
2024-01-01,RN-SEV-CV07,D,conveniencia,432,13923.1,0.0,2158.09,2366.9
2024-02-01,RN-SEV-CV07,D,conveniencia,432,12955.8,0.0,2008.14,2202.5
2024-03-01,RN-SEV-CV07,D,conveniencia,432,12924.0,0.0,2003.22,2197.1
2024-04-01,RN-SEV-CV07,D,conveniencia,432,11198.3,0.0,1735.74,1903.7
2024-05-01,RN-SEV-CV07,D,conveniencia,432,11813.4,0.0,1831.07,2008.3
2024-06-01,RN-SEV-CV07,D,conveniencia,432,13928.9,0.0,2158.98,2367.9
2024-07-01,RN-SEV-CV07,D,conveniencia,432,17152.7,0.0,2658.67,2916.0
2024-08-01,RN-SEV-CV07,D,conveniencia,432,16459.2,0.0,2551.18,2798.1
2024-09-01,RN-SEV-CV07,D,conveniencia,432,14559.3,0.0,2256.69,2475.1
2024-10-01,RN-SEV-CV07,D,conveniencia,432,12142.2,0.0,1882.05,2064.2
2024-11-01,RN-SEV-CV07,D,conveniencia,432,11711.2,0.0,1815.23,1990.9
2024-12-01,RN-SEV-CV07,D,conveniencia,432,11085.6,0.0,1718.27,1884.6
2025-01-01,RN-SEV-CV07,D,conveniencia,432,14327.6,0.0,2220.78,2435.7
2025-02-01,RN-SEV-CV07,D,conveniencia,432,13927.5,0.0,2158.76,2367.7
2025-03-01,RN-SEV-CV07,D,conveniencia,432,12152.6,0.0,1883.65,2065.9
2025-04-01,RN-SEV-CV07,D,conveniencia,432,12132.0,0.0,1880.46,2062.4
2025-05-01,RN-SEV-CV07,D,conveniencia,432,12684.1,0.0,1966.04,2156.3
2025-06-01,RN-SEV-CV07,D,conveniencia,432,13608.8,0.0,2109.36,2313.5
2025-07-01,RN-SEV-CV07,D,conveniencia,432,15935.3,0.0,2469.97,2709.0
2025-08-01,RN-SEV-CV07,D,conveniencia,432,16497.4,0.0,2557.09,2804.6
2025-09-01,RN-SEV-CV07,D,conveniencia,432,13268.4,0.0,2056.61,2255.6
2025-10-01,RN-SEV-CV07,D,conveniencia,432,13362.6,0.0,2071.2,2271.6
2025-11-01,RN-SEV-CV07,D,conveniencia,432,13069.4,0.0,2025.76,2221.8
2025-12-01,RN-SEV-CV07,D,conveniencia,432,11726.4,0.0,1817.59,1993.5
2024-01-01,RN-SEV-CV08,D,conveniencia,487,17291.8,0.0,2680.24,2939.6
2024-02-01,RN-SEV-CV08,D,conveniencia,487,14062.0,0.0,2179.61,2390.5
2024-03-01,RN-SEV-CV08,D,conveniencia,487,13848.2,0.0,2146.47,2354.2
2024-04-01,RN-SEV-CV08,D,conveniencia,487,13282.7,0.0,2058.82,2258.1
2024-05-01,RN-SEV-CV08,D,conveniencia,487,13546.5,0.0,2099.71,2302.9
2024-06-01,RN-SEV-CV08,D,conveniencia,487,16298.1,0.0,2526.2,2770.7
2024-07-01,RN-SEV-CV08,D,conveniencia,487,18662.3,0.0,2892.66,3172.6
2024-08-01,RN-SEV-CV08,D,conveniencia,487,,0.0,,
2024-09-01,RN-SEV-CV08,D,conveniencia,487,15374.8,0.0,2383.1,2613.7
2024-10-01,RN-SEV-CV08,D,conveniencia,487,13570.1,0.0,2103.36,2306.9
2024-11-01,RN-SEV-CV08,D,conveniencia,487,13917.7,0.0,2157.24,2366.0
2024-12-01,RN-SEV-CV08,D,conveniencia,487,13025.4,0.0,2018.94,2214.3
2025-01-01,RN-SEV-CV08,D,conveniencia,487,15637.3,0.0,2423.79,2658.3
2025-02-01,RN-SEV-CV08,D,conveniencia,487,15221.6,0.0,2359.35,2587.7
2025-03-01,RN-SEV-CV08,D,conveniencia,487,14131.5,0.0,2190.38,2402.4
2025-04-01,RN-SEV-CV08,D,conveniencia,487,14089.0,0.0,2183.8,2395.1
2025-05-01,RN-SEV-CV08,D,conveniencia,487,14486.9,0.0,2245.47,2462.8
2025-06-01,RN-SEV-CV08,D,conveniencia,487,15787.2,0.0,2447.02,2683.8
2025-07-01,RN-SEV-CV08,D,conveniencia,487,16678.1,0.0,2585.1,2835.3
2025-08-01,RN-SEV-CV08,D,conveniencia,487,18180.2,0.0,2817.92,3090.6
2025-09-01,RN-SEV-CV08,D,conveniencia,487,15268.9,0.0,2366.67,2595.7
2025-10-01,RN-SEV-CV08,D,conveniencia,487,14561.7,0.0,2257.06,2475.5
2025-11-01,RN-SEV-CV08,D,conveniencia,487,14243.8,0.0,2207.78,2421.4
2025-12-01,RN-SEV-CV08,D,conveniencia,487,12109.4,0.0,1876.96,2058.6
2024-01-01,RN-SEV-CV09,D,conveniencia,471,15367.6,0.0,2381.98,2612.5
2024-02-01,RN-SEV-CV09,D,conveniencia,471,14285.1,0.0,2214.19,2428.5
2024-03-01,RN-SEV-CV09,D,conveniencia,471,12840.2,0.0,1990.24,2182.8
2024-04-01,RN-SEV-CV09,D,conveniencia,471,13562.7,0.0,2102.22,2305.7
2024-05-01,RN-SEV-CV09,D,conveniencia,471,14017.5,0.0,2172.72,2383.0
2024-06-01,RN-SEV-CV09,D,conveniencia,471,15955.8,0.0,2473.14,2712.5
2024-07-01,RN-SEV-CV09,D,conveniencia,471,17031.0,0.0,2639.81,2895.3
2024-08-01,RN-SEV-CV09,D,conveniencia,471,18089.6,0.0,2803.89,3075.2
2024-09-01,RN-SEV-CV09,D,conveniencia,471,15154.6,0.0,2348.96,2576.3
2024-10-01,RN-SEV-CV09,D,conveniencia,471,13513.4,0.0,2094.58,2297.3
2024-11-01,RN-SEV-CV09,D,conveniencia,471,13212.1,0.0,2047.88,2246.1
2024-12-01,RN-SEV-CV09,D,conveniencia,471,11953.6,0.0,1852.8,2032.1
2025-01-01,RN-SEV-CV09,D,conveniencia,471,15514.4,0.0,2404.74,2637.5
2025-02-01,RN-SEV-CV09,D,conveniencia,471,13780.5,0.0,2135.97,2342.7
2025-03-01,RN-SEV-CV09,D,conveniencia,471,13959.6,0.0,2163.74,2373.1
2025-04-01,RN-SEV-CV09,D,conveniencia,471,12533.8,0.0,1942.74,2130.7
2025-05-01,RN-SEV-CV09,D,conveniencia,471,13868.6,0.0,2149.63,2357.7
2025-06-01,RN-SEV-CV09,D,conveniencia,471,15108.5,0.0,2341.82,2568.5
2025-07-01,RN-SEV-CV09,D,conveniencia,471,17624.9,0.0,2731.86,2996.2
2025-08-01,RN-SEV-CV09,D,conveniencia,471,17337.0,0.0,2687.23,2947.3
2025-09-01,RN-SEV-CV09,D,conveniencia,471,14976.4,0.0,2321.34,2546.0
2025-10-01,RN-SEV-CV09,D,conveniencia,471,13273.9,0.0,2057.45,2256.6
2025-11-01,RN-SEV-CV09,D,conveniencia,471,12872.5,0.0,1995.24,2188.3
2025-12-01,RN-SEV-CV09,D,conveniencia,471,13008.3,0.0,2016.29,2211.4
2024-01-01,RN-SEV-CV10,D,conveniencia,472,14595.8,0.0,2262.34,2481.3
2024-02-01,RN-SEV-CV10,D,conveniencia,472,13482.6,0.0,2089.8,2292.0
2024-03-01,RN-SEV-CV10,D,conveniencia,472,14865.4,0.0,2304.14,2527.1
2024-04-01,RN-SEV-CV10,D,conveniencia,472,12689.5,0.0,1966.87,2157.2
2024-05-01,RN-SEV-CV10,D,conveniencia,472,12471.0,0.0,1933.01,2120.1
2024-06-01,RN-SEV-CV10,D,conveniencia,472,15806.9,0.0,2450.07,2687.2
2024-07-01,RN-SEV-CV10,D,conveniencia,472,16731.1,0.0,2593.32,2844.3
2024-08-01,RN-SEV-CV10,D,conveniencia,472,17190.5,0.0,2664.52,2922.4
2024-09-01,RN-SEV-CV10,D,conveniencia,472,14973.4,0.0,2320.88,2545.5
2024-10-01,RN-SEV-CV10,D,conveniencia,472,13972.3,0.0,2165.7,2375.3
2024-11-01,RN-SEV-CV10,D,conveniencia,472,13371.8,0.0,2072.64,2273.2
2024-12-01,RN-SEV-CV10,D,conveniencia,472,12758.2,0.0,1977.51,2168.9
2025-01-01,RN-SEV-CV10,D,conveniencia,472,14224.5,0.0,2204.79,2418.2
2025-02-01,RN-SEV-CV10,D,conveniencia,472,14771.8,0.0,2289.63,2511.2
2025-03-01,RN-SEV-CV10,D,conveniencia,472,13300.1,0.0,2061.52,2261.0
2025-04-01,RN-SEV-CV10,D,conveniencia,472,13396.3,0.0,2076.42,2277.4
2025-05-01,RN-SEV-CV10,D,conveniencia,472,12693.1,0.0,1967.44,2157.8
2025-06-01,RN-SEV-CV10,D,conveniencia,472,14514.2,0.0,2249.7,2467.4
2025-07-01,RN-SEV-CV10,D,conveniencia,472,15897.2,0.0,2464.06,2702.5
2025-08-01,RN-SEV-CV10,D,conveniencia,472,16223.7,0.0,2514.67,2758.0
2025-09-01,RN-SEV-CV10,D,conveniencia,472,14781.5,0.0,2291.13,2512.9
2025-10-01,RN-SEV-CV10,D,conveniencia,472,13955.0,0.0,2163.02,2372.3
2025-11-01,RN-SEV-CV10,D,conveniencia,472,13299.4,0.0,2061.41,2260.9
2025-12-01,RN-SEV-CV10,D,conveniencia,472,11962.2,0.0,1854.14,2033.6
2024-01-01,RN-BIO-GA01,E,gran_almacen,13295,240492.8,90709.6,42900.37,57392.9
2024-02-01,RN-BIO-GA01,E,gran_almacen,13295,213609.5,86842.5,38493.71,52119.0
2024-03-01,RN-BIO-GA01,E,gran_almacen,13295,219691.5,62649.3,37936.43,48749.7
2024-04-01,RN-BIO-GA01,E,gran_almacen,13295,205702.8,52716.5,35152.35,44563.9
2024-05-01,RN-BIO-GA01,E,gran_almacen,13295,214630.2,28368.3,35026.52,41650.2
2024-06-01,RN-BIO-GA01,E,gran_almacen,13295,240248.3,13227.8,38058.61,43249.7
2024-07-01,RN-BIO-GA01,E,gran_almacen,13295,272383.1,10690.0,42882.17,48250.7
2024-08-01,RN-BIO-GA01,E,gran_almacen,13295,278782.7,11397.7,43917.98,49467.4
2024-09-01,RN-BIO-GA01,E,gran_almacen,13295,234023.9,18852.1,37442.53,43215.1
2024-10-01,RN-BIO-GA01,E,gran_almacen,13295,222344.4,40582.9,36979.52,45184.6
2024-11-01,RN-BIO-GA01,E,gran_almacen,13295,221298.8,71373.6,38726.48,50610.8
2024-12-01,RN-BIO-GA01,E,gran_almacen,13295,192440.9,61881.8,33665.02,43977.5
2025-01-01,RN-BIO-GA01,E,gran_almacen,13295,217848.1,78563.4,38637.39,51332.7
2025-02-01,RN-BIO-GA01,E,gran_almacen,13295,221016.0,90337.4,39858.39,54014.1
2025-03-01,RN-BIO-GA01,E,gran_almacen,13295,207450.2,65963.3,36244.51,47271.9
2025-04-01,RN-BIO-GA01,E,gran_almacen,13295,210696.7,47705.0,35615.7,44500.8
2025-05-01,RN-BIO-GA01,E,gran_almacen,13295,215159.1,25412.9,34925.26,41202.2
2025-06-01,RN-BIO-GA01,E,gran_almacen,13295,211775.2,14113.6,33700.2,38570.5
2025-07-01,RN-BIO-GA01,E,gran_almacen,13295,265837.8,9363.0,41785.36,46896.5
2025-08-01,RN-BIO-GA01,E,gran_almacen,13295,269506.1,10427.0,42419.92,47713.8
2025-09-01,RN-BIO-GA01,E,gran_almacen,13295,242804.9,19924.6,38870.09,44903.1
2025-10-01,RN-BIO-GA01,E,gran_almacen,13295,205360.7,48653.2,34847.4,43766.2
2025-11-01,RN-BIO-GA01,E,gran_almacen,13295,206265.8,61677.2,35795.18,46290.4
2025-12-01,RN-BIO-GA01,E,gran_almacen,13295,182494.8,60067.8,32010.89,41956.5
2024-01-01,RN-BIO-HI01,E,hipermercado,3059,119606.6,14129.5,19415.04,22904.7
2024-02-01,RN-BIO-HI01,E,hipermercado,3059,105882.3,12266.6,17172.28,20232.5
2024-03-01,RN-BIO-HI01,E,hipermercado,3059,108157.1,10029.0,17386.14,20212.0
2024-04-01,RN-BIO-HI01,E,hipermercado,3059,101073.5,7218.0,16113.91,18496.2
2024-05-01,RN-BIO-HI01,E,hipermercado,3059,105977.6,4047.6,16677.48,18752.9
2024-06-01,RN-BIO-HI01,E,hipermercado,3059,126599.1,2196.9,19759.07,21921.7
2024-07-01,RN-BIO-HI01,E,hipermercado,3059,136427.3,1575.7,21243.92,23479.4
2024-08-01,RN-BIO-HI01,E,hipermercado,3059,134379.8,1440.9,20918.21,23106.8
2024-09-01,RN-BIO-HI01,E,hipermercado,3059,109094.3,3200.0,17108.02,19128.4
2024-10-01,RN-BIO-HI01,E,hipermercado,3059,113536.6,5449.9,17936.07,20293.1
2024-11-01,RN-BIO-HI01,E,hipermercado,3059,104232.6,9489.7,16744.41,19446.7
2024-12-01,RN-BIO-HI01,E,hipermercado,3059,98700.0,8721.7,15839.24,18366.4
2025-01-01,RN-BIO-HI01,E,hipermercado,3059,106736.8,12849.5,17340.87,20483.9
2025-02-01,RN-BIO-HI01,E,hipermercado,3059,119715.3,12198.9,19312.21,22571.8
2025-03-01,RN-BIO-HI01,E,hipermercado,3059,103819.0,9890.9,16705.17,19449.4
2025-04-01,RN-BIO-HI01,E,hipermercado,3059,99504.5,6977.2,15855.78,18185.6
2025-05-01,RN-BIO-HI01,E,hipermercado,3059,99174.0,3730.1,15603.23,17538.5
2025-06-01,RN-BIO-HI01,E,hipermercado,3059,118619.0,2204.0,18522.59,20566.4
2025-07-01,RN-BIO-HI01,E,hipermercado,3059,136836.7,1584.3,21307.92,23550.6
2025-08-01,RN-BIO-HI01,E,hipermercado,3059,131591.2,1601.1,20495.91,22661.9
2025-09-01,RN-BIO-HI01,E,hipermercado,3059,114147.9,3265.8,17895.4,19999.5
2025-10-01,RN-BIO-HI01,E,hipermercado,3059,111133.4,6534.1,17630.79,20081.9
2025-11-01,RN-BIO-HI01,E,hipermercado,3059,98913.6,9473.6,15918.97,18539.5
2025-12-01,RN-BIO-HI01,E,hipermercado,3059,93051.7,10120.5,15050.48,17660.7
2024-01-01,RN-BIO-HI02,E,hipermercado,2315,87154.5,10466.9,14157.9,16721.2
2024-02-01,RN-BIO-HI02,E,hipermercado,2315,84802.1,8995.9,13702.08,16053.6
2024-03-01,RN-BIO-HI02,E,hipermercado,2315,81337.4,7455.5,13069.53,15184.2
2024-04-01,RN-BIO-HI02,E,hipermercado,2315,74307.2,5780.2,11875.99,13684.2
2024-05-01,RN-BIO-HI02,E,hipermercado,2315,81528.5,3199.0,12835.26,14442.1
2024-06-01,RN-BIO-HI02,E,hipermercado,2315,92295.8,1613.6,14405.89,15984.0
2024-07-01,RN-BIO-HI02,E,hipermercado,2315,102407.5,1176.0,15946.07,17623.3
2024-08-01,RN-BIO-HI02,E,hipermercado,2315,95308.8,1075.1,14839.52,16398.2
2024-09-01,RN-BIO-HI02,E,hipermercado,2315,85129.3,1962.9,13316.74,14829.2
2024-10-01,RN-BIO-HI02,E,hipermercado,2315,79296.5,5318.1,12620.68,14448.3
2024-11-01,RN-BIO-HI02,E,hipermercado,2315,81727.4,7563.3,13136.67,15270.2
2024-12-01,RN-BIO-HI02,E,hipermercado,2315,70449.8,7258.8,11369.77,13297.6
2025-01-01,RN-BIO-HI02,E,hipermercado,2315,87814.7,10947.0,14289.99,16920.8
2025-02-01,RN-BIO-HI02,E,hipermercado,2315,81422.2,7734.3,13099.96,15249.4
2025-03-01,RN-BIO-HI02,E,hipermercado,2315,81893.2,7358.6,13149.69,15261.1
2025-04-01,RN-BIO-HI02,E,hipermercado,2315,78221.2,5573.7,12469.85,14312.0
2025-05-01,RN-BIO-HI02,E,hipermercado,2315,80032.3,2735.5,12574.6,14103.3
2025-06-01,RN-BIO-HI02,E,hipermercado,2315,90064.8,1514.6,14053.95,15586.7
2025-07-01,RN-BIO-HI02,E,hipermercado,2315,95776.5,1101.6,14913.65,16482.5
2025-08-01,RN-BIO-HI02,E,hipermercado,2315,93283.3,1221.3,14534.63,16080.4
2025-09-01,RN-BIO-HI02,E,hipermercado,2315,84054.3,2381.5,13176.06,14722.7
2025-10-01,RN-BIO-HI02,E,hipermercado,2315,79258.6,5222.5,12608.87,14424.5
2025-11-01,RN-BIO-HI02,E,hipermercado,2315,79073.0,6491.4,12658.78,14623.8
2025-12-01,RN-BIO-HI02,E,hipermercado,2315,68661.6,6992.3,11076.07,12945.1
2024-01-01,RN-BIO-ES01,E,especializada,770,10769.2,0.0,1669.23,1830.8
2024-02-01,RN-BIO-ES01,E,especializada,770,10656.6,0.0,1651.77,1811.6
2024-03-01,RN-BIO-ES01,E,especializada,770,10497.2,0.0,1627.07,1784.5
2024-04-01,RN-BIO-ES01,E,especializada,770,9451.8,0.0,1465.03,1606.8
2024-05-01,RN-BIO-ES01,E,especializada,770,9634.8,0.0,1493.39,1637.9
2024-06-01,RN-BIO-ES01,E,especializada,770,11831.7,0.0,1833.92,2011.4
2024-07-01,RN-BIO-ES01,E,especializada,770,11935.1,0.0,1849.94,2029.0
2024-08-01,RN-BIO-ES01,E,especializada,770,11893.2,0.0,1843.45,2021.8
2024-09-01,RN-BIO-ES01,E,especializada,770,10786.8,0.0,1671.95,1833.8
2024-10-01,RN-BIO-ES01,E,especializada,770,9604.1,0.0,1488.63,1632.7
2024-11-01,RN-BIO-ES01,E,especializada,770,10427.1,0.0,1616.19,1772.6
2024-12-01,RN-BIO-ES01,E,especializada,770,8566.1,0.0,1327.75,1456.2
