mes,grupo,codigo_proveedor,pais_origen,categoria,importe_eur,entregas,entregas_a_tiempo,plazo_real_dias
2025-07-01,A,PRV-052,Turquía,moda_belleza,1250416.54,1,1,28.2
2025-07-01,A,PRV-057,Turquía,hogar_electronica,1026793.88,3,3,13.8
2025-07-01,A,PRV-059,China,hogar_electronica,963488.96,1,1,49.3
2025-07-01,A,PRV-061,España,hogar_electronica,447892.63,3,3,6.6
2025-07-01,A,PRV-065,España,alimentacion_hosteleria,399849.57,8,6,6.8
2025-07-01,A,PRV-086,Vietnam,hogar_electronica,429018.56,1,0,45.0
2025-07-01,A,PRV-092,España,moda_belleza,591407.83,7,7,5.6
2025-07-01,A,PRV-100,China,hogar_electronica,1177317.69,1,1,54.7
2025-07-01,A,PRV-106,España,alimentacion_hosteleria,367479.77,7,6,6.8
2025-07-01,A,PRV-107,Bangladés,moda_belleza,732486.02,1,1,51.2
2025-07-01,A,PRV-108,China,moda_belleza,1392116.67,1,1,39.2
2025-07-01,A,PRV-110,España,moda_belleza,546904.75,3,3,8.0
2025-07-01,A,PRV-112,España,hogar_electronica,415000.19,4,4,6.1
2025-07-01,A,PRV-115,Portugal,hogar_electronica,926104.56,4,3,5.1
2025-07-01,A,PRV-117,España,moda_belleza,1066029.27,5,5,7.1
2025-07-01,A,PRV-118,España,alimentacion_hosteleria,355870.44,4,4,4.2
2025-07-01,B,PRV-001,Turquía,hogar_electronica,318332.45,2,2,19.5
2025-07-01,B,PRV-004,China,moda_belleza,573957.33,1,1,52.1
2025-07-01,B,PRV-014,Italia,moda_belleza,459899.65,4,4,10.0
2025-07-01,B,PRV-021,España,hogar_electronica,768823.06,5,5,8.1
2025-07-01,B,PRV-026,Italia,moda_belleza,441631.88,3,3,14.6
2025-07-01,B,PRV-030,China,moda_belleza,805223.1,1,1,57.7
2025-07-01,B,PRV-042,Italia,moda_belleza,467665.72,2,2,8.2
2025-07-01,B,PRV-048,Portugal,moda_belleza,511384.41,3,3,6.5
2025-07-01,B,PRV-050,Bangladés,hogar_electronica,846487.91,1,1,60.5
2025-07-01,B,PRV-051,China,hogar_electronica,287905.02,1,1,48.1
2025-07-01,B,PRV-053,España,alimentacion_hosteleria,815306.05,4,4,6.7
2025-07-01,B,PRV-055,Vietnam,alimentacion_hosteleria,648919.64,1,1,48.4
2025-07-01,B,PRV-059,China,hogar_electronica,420173.35,1,1,48.2
2025-07-01,B,PRV-063,España,hogar_electronica,367143.59,4,3,9.5
2025-07-01,B,PRV-064,España,moda_belleza,161989.55,5,5,4.6
2025-07-01,B,PRV-068,España,moda_belleza,525909.43,7,7,4.4
2025-07-01,B,PRV-076,Turquía,moda_belleza,400506.7,2,2,26.5
2025-07-01,B,PRV-080,España,alimentacion_hosteleria,296010.91,5,5,6.3
2025-07-01,B,PRV-082,China,hogar_electronica,414405.58,1,0,78.9
2025-07-01,B,PRV-085,Portugal,hogar_electronica,643393.91,3,2,9.9
2025-07-01,B,PRV-094,China,moda_belleza,646419.0,1,1,72.2
2025-07-01,B,PRV-098,Vietnam,alimentacion_hosteleria,629557.51,1,0,30.4
2025-07-01,B,PRV-099,España,moda_belleza,614666.21,5,5,9.1
2025-07-01,B,PRV-100,China,hogar_electronica,775039.47,1,0,68.2
2025-07-01,B,PRV-107,Bangladés,moda_belleza,280526.35,1,1,41.2
2025-07-01,B,PRV-111,Turquía,alimentacion_hosteleria,248823.91,2,2,20.6
2025-07-01,C,PRV-005,España,moda_belleza,328346.93,5,4,8.2
2025-07-01,C,PRV-009,Portugal,moda_belleza,305627.77,3,3,14.6
2025-07-01,C,PRV-010,Italia,alimentacion_hosteleria,153248.56,3,3,10.6
2025-07-01,C,PRV-012,China,moda_belleza,387591.12,1,0,49.4
2025-07-01,C,PRV-017,España,moda_belleza,222290.91,3,3,9.1
2025-07-01,C,PRV-023,Portugal,moda_belleza,426591.46,4,3,8.8
2025-07-01,C,PRV-029,España,alimentacion_hosteleria,400922.1,7,6,6.6
2025-07-01,C,PRV-031,España,moda_belleza,473388.79,4,4,4.0
2025-07-01,C,PRV-032,Bangladés,hogar_electronica,437428.66,1,1,63.3
2025-07-01,C,PRV-052,Turquía,moda_belleza,304590.78,2,2,27.0
2025-07-01,C,PRV-053,España,alimentacion_hosteleria,131565.74,4,4,6.0
2025-07-01,C,PRV-054,España,hogar_electronica,366464.88,6,6,5.3
2025-07-01,C,PRV-063,España,hogar_electronica,483993.1,4,4,7.6
2025-07-01,C,PRV-068,España,moda_belleza,422347.79,7,5,4.2
2025-07-01,C,PRV-073,Italia,moda_belleza,470262.36,3,3,15.9
2025-07-01,C,PRV-075,España,moda_belleza,476328.4,6,6,7.3
2025-07-01,C,PRV-079,España,moda_belleza,334269.84,4,4,4.1
2025-07-01,C,PRV-082,China,hogar_electronica,225723.39,1,1,79.8
2025-07-01,C,PRV-083,España,moda_belleza,415444.82,5,5,8.2
2025-07-01,C,PRV-086,Vietnam,hogar_electronica,385158.54,1,1,37.8
2025-07-01,C,PRV-090,España,hogar_electronica,544248.17,4,4,8.4
2025-07-01,C,PRV-097,Turquía,moda_belleza,181760.34,2,1,16.5
2025-07-01,C,PRV-100,China,hogar_electronica,449165.62,1,1,69.0
2025-07-01,C,PRV-112,España,hogar_electronica,418424.04,4,4,5.8
2025-07-01,C,PRV-114,España,moda_belleza,357134.89,5,5,4.4
2025-07-01,C,PRV-117,España,moda_belleza,456922.69,4,4,9.9
2025-07-01,D,PRV-001,Turquía,hogar_electronica,338249.59,2,2,22.8
2025-07-01,D,PRV-003,España,alimentacion_hosteleria,189235.69,7,5,5.6
2025-07-01,D,PRV-005,España,moda_belleza,379844.63,5,5,9.9
2025-07-01,D,PRV-007,España,moda_belleza,146018.17,5,4,4.8
2025-07-01,D,PRV-012,China,moda_belleza,208763.76,1,1,63.0
2025-07-01,D,PRV-017,España,moda_belleza,406343.93,3,3,10.8
2025-07-01,D,PRV-019,Bangladés,alimentacion_hosteleria,333490.74,1,1,47.7
2025-07-01,D,PRV-023,Portugal,moda_belleza,364620.95,3,3,7.3
2025-07-01,D,PRV-035,España,moda_belleza,196266.65,4,4,7.1
2025-07-01,D,PRV-043,China,hogar_electronica,289276.06,1,1,72.2
2025-07-01,D,PRV-056,China,hogar_electronica,178117.52,1,1,52.3
2025-07-01,D,PRV-058,Portugal,alimentacion_hosteleria,304706.47,5,5,8.3
2025-07-01,D,PRV-060,Portugal,moda_belleza,238012.87,3,2,8.3
2025-07-01,D,PRV-065,España,alimentacion_hosteleria,399785.42,8,8,6.5
2025-07-01,D,PRV-067,España,hogar_electronica,164443.94,5,5,4.3
2025-07-01,D,PRV-071,Italia,moda_belleza,84602.0,3,3,4.6
2025-07-01,D,PRV-074,España,moda_belleza,281999.29,6,6,4.7
2025-07-01,D,PRV-076,Turquía,moda_belleza,248514.31,1,1,18.5
2025-07-01,D,PRV-080,España,alimentacion_hosteleria,149964.53,4,4,6.7
2025-07-01,D,PRV-083,España,moda_belleza,168392.55,4,4,6.6
2025-07-01,D,PRV-095,España,moda_belleza,351722.62,4,4,8.9
2025-07-01,D,PRV-099,España,moda_belleza,287715.09,4,4,9.1
2025-07-01,D,PRV-109,España,moda_belleza,261463.34,9,8,4.0
2025-07-01,D,PRV-118,España,alimentacion_hosteleria,238868.57,6,6,5.3
2025-07-01,D,PRV-119,Vietnam,alimentacion_hosteleria,170679.66,1,1,38.2
2025-07-01,E,PRV-007,España,moda_belleza,325949.38,2,2,6.1
2025-07-01,E,PRV-012,China,moda_belleza,165434.4,1,0,66.1
2025-07-01,E,PRV-013,Vietnam,moda_belleza,177449.99,1,1,29.4
2025-07-01,E,PRV-036,Italia,moda_belleza,112772.28,3,3,10.4
2025-07-01,E,PRV-037,China,moda_belleza,483817.82,1,1,54.1
2025-07-01,E,PRV-038,China,moda_belleza,319190.4,1,1,19.9
2025-07-01,E,PRV-040,España,moda_belleza,146128.5,4,4,6.0
2025-07-01,E,PRV-041,España,moda_belleza,254277.29,5,4,4.5
2025-07-01,E,PRV-042,Italia,moda_belleza,131476.24,2,2,9.1
2025-07-01,E,PRV-043,China,hogar_electronica,459211.91,1,1,24.5
2025-07-01,E,PRV-053,España,alimentacion_hosteleria,133529.36,4,2,8.9
2025-07-01,E,PRV-058,Portugal,alimentacion_hosteleria,129434.75,4,4,2.0
2025-07-01,E,PRV-060,Portugal,moda_belleza,217882.94,5,5,2.6
2025-07-01,E,PRV-064,España,moda_belleza,372223.74,4,3,5.8
2025-07-01,E,PRV-065,España,alimentacion_hosteleria,173044.52,5,4,6.1
2025-07-01,E,PRV-068,España,moda_belleza,143671.48,8,7,2.0
2025-07-01,E,PRV-073,Italia,moda_belleza,155572.81,3,3,14.7
2025-07-01,E,PRV-077,Bangladés,hogar_electronica,235524.27,1,1,45.6
2025-07-01,E,PRV-083,España,moda_belleza,161099.51,3,3,7.5
2025-07-01,E,PRV-087,España,alimentacion_hosteleria,287515.7,5,4,3.6
2025-07-01,E,PRV-097,Turquía,moda_belleza,189991.66,1,1,17.6
2025-07-01,E,PRV-103,España,moda_belleza,373706.74,5,5,6.6
2025-07-01,E,PRV-105,España,alimentacion_hosteleria,296725.87,7,7,3.1
2025-07-01,E,PRV-111,Turquía,alimentacion_hosteleria,118778.91,1,1,29.0
2025-07-01,E,PRV-117,España,moda_belleza,322660.9,3,3,5.0
2025-08-01,A,PRV-004,China,moda_belleza,750942.71,1,1,61.4
2025-08-01,A,PRV-006,España,alimentacion_hosteleria,395168.9,4,4,7.7
2025-08-01,A,PRV-009,Portugal,moda_belleza,627850.98,3,3,7.4
2025-08-01,A,PRV-012,China,moda_belleza,1087933.18,1,1,66.9
2025-08-01,A,PRV-013,Vietnam,moda_belleza,976166.29,1,1,41.3
2025-08-01,A,PRV-014,Italia,moda_belleza,742161.83,4,4,10.9
2025-08-01,A,PRV-015,España,hogar_electronica,722954.93,5,4,7.2
2025-08-01,A,PRV-019,Bangladés,alimentacion_hosteleria,424656.87,1,0,22.7
2025-08-01,A,PRV-023,Portugal,moda_belleza,1285283.96,4,4,9.2
2025-08-01,A,PRV-033,España,alimentacion_hosteleria,468845.9,2,2,7.4
2025-08-01,A,PRV-036,Italia,moda_belleza,598460.38,3,3,11.6
2025-08-01,A,PRV-052,Turquía,moda_belleza,1097362.87,1,0,17.6
2025-08-01,A,PRV-057,Turquía,hogar_electronica,989698.72,3,3,12.7
2025-08-01,A,PRV-059,China,hogar_electronica,1064501.31,1,1,48.3
2025-08-01,A,PRV-061,España,hogar_electronica,562144.41,5,5,4.8
2025-08-01,A,PRV-065,España,alimentacion_hosteleria,403866.51,6,6,4.2
2025-08-01,A,PRV-086,Vietnam,hogar_electronica,381873.72,1,1,36.7
2025-08-01,A,PRV-092,España,moda_belleza,606791.45,6,6,3.6
2025-08-01,A,PRV-100,China,hogar_electronica,1199511.37,1,1,49.5
2025-08-01,A,PRV-106,España,alimentacion_hosteleria,355100.31,7,7,2.0
2025-08-01,A,PRV-107,Bangladés,moda_belleza,910218.14,1,1,53.3
2025-08-01,A,PRV-108,China,moda_belleza,1197601.34,1,0,21.0
2025-08-01,A,PRV-110,España,moda_belleza,578059.35,4,3,7.7
2025-08-01,A,PRV-112,España,hogar_electronica,373856.81,5,5,7.4
2025-08-01,A,PRV-115,Portugal,hogar_electronica,1017256.09,4,4,3.5
2025-08-01,A,PRV-117,España,moda_belleza,1380424.83,4,4,6.7
2025-08-01,A,PRV-118,España,alimentacion_hosteleria,476914.12,6,6,4.5
2025-08-01,B,PRV-001,Turquía,hogar_electronica,272559.18,3,3,14.8
2025-08-01,B,PRV-004,China,moda_belleza,709810.96,1,1,51.8
2025-08-01,B,PRV-014,Italia,moda_belleza,517628.4,2,2,11.3
2025-08-01,B,PRV-021,España,hogar_electronica,687707.44,2,2,5.4
2025-08-01,B,PRV-026,Italia,moda_belleza,435979.94,4,4,8.0
2025-08-01,B,PRV-030,China,moda_belleza,695257.5,1,1,31.2
2025-08-01,B,PRV-042,Italia,moda_belleza,370870.63,4,4,13.2
2025-08-01,B,PRV-048,Portugal,moda_belleza,444226.32,3,3,11.4
2025-08-01,B,PRV-050,Bangladés,hogar_electronica,732623.46,1,0,70.6
2025-08-01,B,PRV-051,China,hogar_electronica,235338.73,1,1,46.8
2025-08-01,B,PRV-053,España,alimentacion_hosteleria,464558.89,4,4,7.7
2025-08-01,B,PRV-055,Vietnam,alimentacion_hosteleria,513421.42,1,0,38.0
2025-08-01,B,PRV-059,China,hogar_electronica,545670.35,1,1,58.6
2025-08-01,B,PRV-063,España,hogar_electronica,316945.16,5,5,6.8
2025-08-01,B,PRV-064,España,moda_belleza,142952.54,5,5,5.2
2025-08-01,B,PRV-068,España,moda_belleza,548023.8,6,6,2.0
2025-08-01,B,PRV-076,Turquía,moda_belleza,563360.23,1,1,21.6
2025-08-01,B,PRV-080,España,alimentacion_hosteleria,283215.43,4,4,3.7
2025-08-01,B,PRV-082,China,hogar_electronica,532660.74,1,1,93.2
2025-08-01,B,PRV-085,Portugal,hogar_electronica,574750.28,3,3,11.5
2025-08-01,B,PRV-094,China,moda_belleza,596620.01,1,0,57.4
2025-08-01,B,PRV-098,Vietnam,alimentacion_hosteleria,902606.24,1,1,50.0
2025-08-01,B,PRV-099,España,moda_belleza,483171.7,4,4,8.5
2025-08-01,B,PRV-100,China,hogar_electronica,774707.31,1,1,64.8
2025-08-01,B,PRV-107,Bangladés,moda_belleza,263914.05,1,0,76.4
2025-08-01,B,PRV-111,Turquía,alimentacion_hosteleria,254181.76,1,1,14.8
2025-08-01,C,PRV-005,España,moda_belleza,390976.17,5,5,6.4
2025-08-01,C,PRV-009,Portugal,moda_belleza,377024.67,3,2,8.5
2025-08-01,C,PRV-010,Italia,alimentacion_hosteleria,248950.38,3,3,6.8
2025-08-01,C,PRV-012,China,moda_belleza,277868.27,1,0,60.7
2025-08-01,C,PRV-017,España,moda_belleza,242961.47,2,2,10.0
2025-08-01,C,PRV-023,Portugal,moda_belleza,296718.15,3,2,6.4
2025-08-01,C,PRV-029,España,alimentacion_hosteleria,422987.06,7,7,7.7
2025-08-01,C,PRV-031,España,moda_belleza,383076.36,6,6,5.6
2025-08-01,C,PRV-032,Bangladés,hogar_electronica,468707.77,1,0,70.2
2025-08-01,C,PRV-052,Turquía,moda_belleza,279471.57,1,1,16.8
2025-08-01,C,PRV-053,España,alimentacion_hosteleria,114731.63,4,4,6.8
2025-08-01,C,PRV-054,España,hogar_electronica,461378.21,8,8,6.0
2025-08-01,C,PRV-063,España,hogar_electronica,404897.54,5,4,10.6
2025-08-01,C,PRV-068,España,moda_belleza,285476.25,6,6,4.7
2025-08-01,C,PRV-073,Italia,moda_belleza,293435.09,3,3,10.4
2025-08-01,C,PRV-075,España,moda_belleza,519310.77,4,4,6.4
2025-08-01,C,PRV-079,España,moda_belleza,348010.69,4,3,8.6
2025-08-01,C,PRV-082,China,hogar_electronica,272462.29,1,1,64.5
2025-08-01,C,PRV-083,España,moda_belleza,374740.05,5,5,7.3
2025-08-01,C,PRV-086,Vietnam,hogar_electronica,431028.41,1,0,58.6
2025-08-01,C,PRV-090,España,hogar_electronica,511010.6,3,3,8.2
2025-08-01,C,PRV-097,Turquía,moda_belleza,186041.04,1,1,23.7
2025-08-01,C,PRV-100,China,hogar_electronica,502107.8,1,1,62.8
2025-08-01,C,PRV-112,España,hogar_electronica,331121.17,4,4,7.2
2025-08-01,C,PRV-114,España,moda_belleza,344579.03,4,3,7.3
2025-08-01,C,PRV-117,España,moda_belleza,445608.66,4,4,6.9
2025-08-01,D,PRV-001,Turquía,hogar_electronica,255296.64,1,1,19.6
2025-08-01,D,PRV-003,España,alimentacion_hosteleria,215965.43,6,6,7.6
2025-08-01,D,PRV-005,España,moda_belleza,311228.97,6,4,5.6
2025-08-01,D,PRV-007,España,moda_belleza,234257.51,3,3,10.0
2025-08-01,D,PRV-012,China,moda_belleza,263039.4,1,1,77.1
2025-08-01,D,PRV-017,España,moda_belleza,283218.38,3,3,9.0
2025-08-01,D,PRV-019,Bangladés,alimentacion_hosteleria,371436.48,1,1,37.4
2025-08-01,D,PRV-023,Portugal,moda_belleza,347955.72,3,2,7.4
2025-08-01,D,PRV-035,España,moda_belleza,178987.26,2,2,4.9
2025-08-01,D,PRV-043,China,hogar_electronica,322966.26,1,1,16.0
2025-08-01,D,PRV-056,China,hogar_electronica,203050.24,1,1,66.3
2025-08-01,D,PRV-058,Portugal,alimentacion_hosteleria,276711.24,2,2,8.4
2025-08-01,D,PRV-060,Portugal,moda_belleza,322284.1,5,5,9.8
2025-08-01,D,PRV-065,España,alimentacion_hosteleria,388673.17,6,5,5.5
2025-08-01,D,PRV-067,España,hogar_electronica,149423.64,3,3,6.7
2025-08-01,D,PRV-071,Italia,moda_belleza,125233.6,2,1,15.0
2025-08-01,D,PRV-074,España,moda_belleza,413229.41,4,2,5.2
2025-08-01,D,PRV-076,Turquía,moda_belleza,206825.66,1,1,24.7
2025-08-01,D,PRV-080,España,alimentacion_hosteleria,183771.14,3,3,9.2
2025-08-01,D,PRV-083,España,moda_belleza,207722.08,5,5,6.4
2025-08-01,D,PRV-095,España,moda_belleza,344434.99,5,5,4.5
2025-08-01,D,PRV-099,España,moda_belleza,260544.26,4,4,8.1
2025-08-01,D,PRV-109,España,moda_belleza,192332.88,8,8,6.3
2025-08-01,D,PRV-118,España,alimentacion_hosteleria,211410.49,5,5,5.5
2025-08-01,D,PRV-119,Vietnam,alimentacion_hosteleria,160261.31,1,1,9.1
2025-08-01,E,PRV-007,España,moda_belleza,387286.86,3,3,10.5
2025-08-01,E,PRV-012,China,moda_belleza,114089.38,1,1,81.8
2025-08-01,E,PRV-013,Vietnam,moda_belleza,142296.21,1,1,47.4
2025-08-01,E,PRV-036,Italia,moda_belleza,144071.64,2,2,13.2
2025-08-01,E,PRV-037,China,moda_belleza,388272.71,1,1,46.2
2025-08-01,E,PRV-038,China,moda_belleza,294162.17,1,1,23.9
2025-08-01,E,PRV-040,España,moda_belleza,201141.42,5,4,4.3
2025-08-01,E,PRV-041,España,moda_belleza,182122.22,4,4,6.4
2025-08-01,E,PRV-042,Italia,moda_belleza,160932.99,4,4,15.3
2025-08-01,E,PRV-043,China,hogar_electronica,342976.32,1,1,33.2
2025-08-01,E,PRV-053,España,alimentacion_hosteleria,159679.45,3,3,5.1
2025-08-01,E,PRV-058,Portugal,alimentacion_hosteleria,98438.98,5,5,6.9
2025-08-01,E,PRV-060,Portugal,moda_belleza,210052.08,4,4,5.9
2025-08-01,E,PRV-064,España,moda_belleza,270901.98,5,4,8.1
2025-08-01,E,PRV-065,España,alimentacion_hosteleria,197910.39,6,6,4.8
2025-08-01,E,PRV-068,España,moda_belleza,164025.37,9,9,3.9
2025-08-01,E,PRV-073,Italia,moda_belleza,157355.09,3,3,10.5
2025-08-01,E,PRV-077,Bangladés,hogar_electronica,180889.27,1,0,90.4
2025-08-01,E,PRV-083,España,moda_belleza,129265.83,5,5,4.8
2025-08-01,E,PRV-087,España,alimentacion_hosteleria,280898.65,3,0,7.0
2025-08-01,E,PRV-097,Turquía,moda_belleza,182617.19,1,1,25.9
2025-08-01,E,PRV-103,España,moda_belleza,426423.81,5,5,6.1
2025-08-01,E,PRV-105,España,alimentacion_hosteleria,280509.65,7,7,7.6
2025-08-01,E,PRV-111,Turquía,alimentacion_hosteleria,109116.2,1,1,20.2
2025-08-01,E,PRV-117,España,moda_belleza,203142.79,4,4,8.8
2025-09-01,A,PRV-004,China,moda_belleza,876166.98,1,1,62.2
2025-09-01,A,PRV-006,España,alimentacion_hosteleria,552328.82,6,6,5.3
2025-09-01,A,PRV-009,Portugal,moda_belleza,691537.19,2,2,8.0
2025-09-01,A,PRV-012,China,moda_belleza,1197462.35,1,1,75.5
2025-09-01,A,PRV-013,Vietnam,moda_belleza,1142256.14,1,0,22.2
2025-09-01,A,PRV-014,Italia,moda_belleza,789301.07,4,4,15.5
2025-09-01,A,PRV-015,España,hogar_electronica,801851.29,5,5,6.1
2025-09-01,A,PRV-019,Bangladés,alimentacion_hosteleria,479908.03,1,1,49.1
2025-09-01,A,PRV-023,Portugal,moda_belleza,1036704.66,3,2,7.5
2025-09-01,A,PRV-033,España,alimentacion_hosteleria,586268.78,6,6,3.0
2025-09-01,A,PRV-036,Italia,moda_belleza,680737.65,3,3,11.1
2025-09-01,A,PRV-052,Turquía,moda_belleza,970843.94,1,1,21.9
2025-09-01,A,PRV-057,Turquía,hogar_electronica,1141973.6,3,2,9.7
2025-09-01,A,PRV-059,China,hogar_electronica,1229122.31,1,1,42.1
2025-09-01,A,PRV-061,España,hogar_electronica,379406.44,5,5,7.4
2025-09-01,A,PRV-065,España,alimentacion_hosteleria,438584.3,8,7,4.5
2025-09-01,A,PRV-086,Vietnam,hogar_electronica,388378.87,1,1,48.5
2025-09-01,A,PRV-092,España,moda_belleza,422002.29,7,7,3.8
2025-09-01,A,PRV-100,China,hogar_electronica,1120669.72,1,1,69.7
2025-09-01,A,PRV-106,España,alimentacion_hosteleria,373473.29,7,7,4.4
2025-09-01,A,PRV-107,Bangladés,moda_belleza,1153257.41,1,1,54.2
2025-09-01,A,PRV-108,China,moda_belleza,1454920.12,1,1,51.6
2025-09-01,A,PRV-110,España,moda_belleza,512516.47,4,4,5.0
2025-09-01,A,PRV-112,España,hogar_electronica,380306.97,4,4,9.7
2025-09-01,A,PRV-115,Portugal,hogar_electronica,1148907.83,5,4,10.7
2025-09-01,A,PRV-117,España,moda_belleza,1338956.63,4,4,7.1
2025-09-01,A,PRV-118,España,alimentacion_hosteleria,409706.1,5,5,3.6
2025-09-01,B,PRV-001,Turquía,hogar_electronica,269948.52,3,3,8.8
2025-09-01,B,PRV-004,China,moda_belleza,576264.09,1,1,58.5
2025-09-01,B,PRV-014,Italia,moda_belleza,551407.1,4,4,12.3
2025-09-01,B,PRV-021,España,hogar_electronica,563168.14,6,5,8.5
2025-09-01,B,PRV-026,Italia,moda_belleza,522728.28,5,5,8.9
2025-09-01,B,PRV-030,China,moda_belleza,560054.06,1,0,46.8
2025-09-01,B,PRV-042,Italia,moda_belleza,470484.73,4,4,10.6
2025-09-01,B,PRV-048,Portugal,moda_belleza,535081.55,4,4,7.5
2025-09-01,B,PRV-050,Bangladés,hogar_electronica,530331.38,1,1,53.7
2025-09-01,B,PRV-051,China,hogar_electronica,303358.07,1,1,39.9
2025-09-01,B,PRV-053,España,alimentacion_hosteleria,675664.41,5,5,8.7
2025-09-01,B,PRV-055,Vietnam,alimentacion_hosteleria,552487.88,1,1,71.0
2025-09-01,B,PRV-059,China,hogar_electronica,566170.1,1,1,55.9
2025-09-01,B,PRV-063,España,hogar_electronica,294398.8,3,2,8.5
2025-09-01,B,PRV-064,España,moda_belleza,212358.79,5,5,7.0
2025-09-01,B,PRV-068,España,moda_belleza,464950.44,11,11,4.9
2025-09-01,B,PRV-076,Turquía,moda_belleza,597191.66,1,0,24.9
2025-09-01,B,PRV-080,España,alimentacion_hosteleria,256628.13,4,4,5.8
2025-09-01,B,PRV-082,China,hogar_electronica,342347.91,1,1,73.3
2025-09-01,B,PRV-085,Portugal,hogar_electronica,668183.76,3,2,12.3
2025-09-01,B,PRV-094,China,moda_belleza,544423.35,1,1,84.2
2025-09-01,B,PRV-098,Vietnam,alimentacion_hosteleria,698821.91,1,1,44.1
2025-09-01,B,PRV-099,España,moda_belleza,510071.32,3,3,5.4
2025-09-01,B,PRV-100,China,hogar_electronica,700146.41,1,0,42.0
2025-09-01,B,PRV-107,Bangladés,moda_belleza,332772.41,1,0,72.8
2025-09-01,B,PRV-111,Turquía,alimentacion_hosteleria,286446.37,1,1,21.6
2025-09-01,C,PRV-005,España,moda_belleza,448454.49,4,3,5.8
2025-09-01,C,PRV-009,Portugal,moda_belleza,402072.87,3,3,9.1
2025-09-01,C,PRV-010,Italia,alimentacion_hosteleria,146756.61,3,2,15.9
2025-09-01,C,PRV-012,China,moda_belleza,329527.21,1,1,48.1
2025-09-01,C,PRV-017,España,moda_belleza,201080.54,4,4,7.0
2025-09-01,C,PRV-023,Portugal,moda_belleza,369755.94,4,3,7.6
2025-09-01,C,PRV-029,España,alimentacion_hosteleria,292934.55,6,6,7.2
2025-09-01,C,PRV-031,España,moda_belleza,549339.19,4,4,5.0
2025-09-01,C,PRV-032,Bangladés,hogar_electronica,495455.07,1,1,39.3
2025-09-01,C,PRV-052,Turquía,moda_belleza,336443.52,1,1,20.1
2025-09-01,C,PRV-053,España,alimentacion_hosteleria,140072.05,4,4,5.8
2025-09-01,C,PRV-054,España,hogar_electronica,396180.7,6,6,7.6
2025-09-01,C,PRV-063,España,hogar_electronica,418401.6,4,3,4.6
2025-09-01,C,PRV-068,España,moda_belleza,435732.78,8,8,2.0
2025-09-01,C,PRV-073,Italia,moda_belleza,403413.61,3,2,8.9
2025-09-01,C,PRV-075,España,moda_belleza,566032.14,5,5,6.2
2025-09-01,C,PRV-079,España,moda_belleza,254515.06,3,3,2.6
2025-09-01,C,PRV-082,China,hogar_electronica,286161.79,1,0,65.7
2025-09-01,C,PRV-083,España,moda_belleza,361940.74,5,5,7.4
2025-09-01,C,PRV-086,Vietnam,hogar_electronica,469187.84,1,1,50.7
2025-09-01,C,PRV-090,España,hogar_electronica,443755.18,3,3,8.0
2025-09-01,C,PRV-097,Turquía,moda_belleza,219322.56,1,1,10.9
2025-09-01,C,PRV-100,China,hogar_electronica,489476.27,1,1,28.5
2025-09-01,C,PRV-112,España,hogar_electronica,428149.64,4,4,5.5
2025-09-01,C,PRV-114,España,moda_belleza,321544.54,6,6,2.5
2025-09-01,C,PRV-117,España,moda_belleza,455327.5,3,3,6.1
2025-09-01,D,PRV-001,Turquía,hogar_electronica,367792.65,2,2,17.9
2025-09-01,D,PRV-003,España,alimentacion_hosteleria,241366.97,6,6,4.2
2025-09-01,D,PRV-005,España,moda_belleza,317084.48,5,4,4.1
2025-09-01,D,PRV-007,España,moda_belleza,175272.72,4,4,9.9
2025-09-01,D,PRV-012,China,moda_belleza,202063.67,1,1,56.5
2025-09-01,D,PRV-017,España,moda_belleza,330744.15,4,4,7.8
2025-09-01,D,PRV-019,Bangladés,alimentacion_hosteleria,264128.09,1,0,37.7
2025-09-01,D,PRV-023,Portugal,moda_belleza,317793.25,3,3,7.7
2025-09-01,D,PRV-035,España,moda_belleza,198683.19,4,3,8.9
2025-09-01,D,PRV-043,China,hogar_electronica,408143.67,1,1,44.1
2025-09-01,D,PRV-056,China,hogar_electronica,195818.73,1,0,61.2
2025-09-01,D,PRV-058,Portugal,alimentacion_hosteleria,224739.23,3,3,7.8
2025-09-01,D,PRV-060,Portugal,moda_belleza,297851.15,6,5,4.3
2025-09-01,D,PRV-065,España,alimentacion_hosteleria,360310.51,6,6,3.6
2025-09-01,D,PRV-067,España,hogar_electronica,128980.37,3,3,9.1
2025-09-01,D,PRV-071,Italia,moda_belleza,123257.18,3,3,10.4
2025-09-01,D,PRV-074,España,moda_belleza,302326.54,6,6,4.0
2025-09-01,D,PRV-076,Turquía,moda_belleza,165980.72,1,1,27.8
2025-09-01,D,PRV-080,España,alimentacion_hosteleria,175255.96,3,2,9.8
2025-09-01,D,PRV-083,España,moda_belleza,194921.58,5,5,6.3
2025-09-01,D,PRV-095,España,moda_belleza,341629.51,4,4,5.9
2025-09-01,D,PRV-099,España,moda_belleza,294619.19,4,4,6.0
2025-09-01,D,PRV-109,España,moda_belleza,256546.76,6,6,6.4
2025-09-01,D,PRV-118,España,alimentacion_hosteleria,209361.02,8,8,3.5
2025-09-01,D,PRV-119,Vietnam,alimentacion_hosteleria,178596.7,1,0,47.5
2025-09-01,E,PRV-007,España,moda_belleza,416207.89,4,4,12.3
2025-09-01,E,PRV-012,China,moda_belleza,153869.75,1,1,85.6
