mes,codigo_tienda,grupo,categoria,nombre_categoria,stock_medio_eur,rotacion_anualizada,dias_cobertura,merma_pct,merma_eur
2025-10-01,RN-BCN-ES04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",74911.91,3.61,101.2,0.0058,210.62
2025-10-01,RN-BCN-ES04,B,alimentacion_hosteleria,Alimentación y Hostelería,1607.51,20.01,18.2,0.028,121.08
2025-10-01,RN-BCN-ES05,B,moda_belleza,Moda y Belleza,474157.07,3.65,99.9,0.0088,2049.56
2025-10-01,RN-BCN-ES05,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",83022.83,3.49,104.5,0.0057,222.25
2025-10-01,RN-BCN-ES05,B,alimentacion_hosteleria,Alimentación y Hostelería,1862.76,18.55,19.7,0.0322,149.51
2025-10-01,RN-BCN-ES06,B,moda_belleza,Moda y Belleza,569233.99,3.02,120.9,0.0129,2980.46
2025-10-01,RN-BCN-ES06,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",77476.14,3.71,98.3,0.0061,235.95
2025-10-01,RN-BCN-ES06,B,alimentacion_hosteleria,Alimentación y Hostelería,1885.41,18.18,20.1,0.0262,120.68
2025-10-01,RN-BCN-ES07,B,moda_belleza,Moda y Belleza,544261.1,3.16,115.5,0.0131,3027.69
2025-10-01,RN-BCN-ES07,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",57410.37,5.01,72.8,0.0061,236.03
2025-10-01,RN-BCN-ES07,B,alimentacion_hosteleria,Alimentación y Hostelería,1805.34,18.99,19.2,0.0278,128.09
2025-10-01,RN-BCN-ES08,B,moda_belleza,Moda y Belleza,378969.71,3.51,104.1,0.013,2321.73
2025-10-01,RN-BCN-ES08,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",50059.2,4.44,82.1,0.0057,170.43
2025-10-01,RN-BCN-ES08,B,alimentacion_hosteleria,Alimentación y Hostelería,1508.39,17.56,20.8,0.0252,89.72
2025-10-01,RN-BCN-ES09,B,moda_belleza,Moda y Belleza,548152.85,3.13,116.7,0.0117,2695.19
2025-10-01,RN-BCN-ES09,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",65840.52,4.36,83.8,0.0057,219.82
2025-10-01,RN-BCN-ES09,B,alimentacion_hosteleria,Alimentación y Hostelería,1694.36,20.17,18.1,0.0274,125.83
2025-10-01,RN-BCN-ES10,B,moda_belleza,Moda y Belleza,470140.6,3.3,110.7,0.0122,2543.01
2025-10-01,RN-BCN-ES10,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",71303.71,3.64,100.2,0.0043,150.06
2025-10-01,RN-BCN-ES10,B,alimentacion_hosteleria,Alimentación y Hostelería,1736.52,17.8,20.5,0.0258,107.21
2025-10-01,RN-BCN-ES11,B,moda_belleza,Moda y Belleza,452814.27,3.66,99.7,0.009,2004.67
2025-10-01,RN-BCN-ES11,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",57974.16,4.79,76.3,0.0069,257.3
2025-10-01,RN-BCN-ES11,B,alimentacion_hosteleria,Alimentación y Hostelería,1642.7,20.11,18.1,0.0356,158.09
2025-10-01,RN-BCN-ES12,B,moda_belleza,Moda y Belleza,405938.24,3.6,101.3,0.0119,2340.28
2025-10-01,RN-BCN-ES12,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",53451.8,4.58,79.6,0.006,197.55
2025-10-01,RN-BCN-ES12,B,alimentacion_hosteleria,Alimentación y Hostelería,1554.1,18.77,19.4,0.0322,126.25
2025-10-01,RN-BCN-ES13,B,moda_belleza,Moda y Belleza,495108.59,3.39,107.6,0.0076,1715.46
2025-10-01,RN-BCN-ES13,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",66936.23,4.2,86.9,0.006,226.73
2025-10-01,RN-BCN-ES13,B,alimentacion_hosteleria,Alimentación y Hostelería,1871.86,17.89,20.4,0.0292,131.4
2025-10-01,RN-BCN-ES14,B,moda_belleza,Moda y Belleza,527386.77,3.41,107.0,0.0103,2489.8
2025-10-01,RN-BCN-ES14,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",66914.76,4.5,81.1,0.0066,267.1
2025-10-01,RN-BCN-ES14,B,alimentacion_hosteleria,Alimentación y Hostelería,1880.47,19.07,19.1,0.027,130.12
2025-10-01,RN-BCN-GA01,B,moda_belleza,Moda y Belleza,2983513.03,3.78,96.6,0.0113,17120.08
2025-10-01,RN-BCN-GA01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",3343911.73,4.1,89.0,0.0067,12353.94
2025-10-01,RN-BCN-GA01,B,alimentacion_hosteleria,Alimentación y Hostelería,188764.62,18.22,20.0,0.0269,12434.79
2025-10-01,RN-BCN-GA02,B,moda_belleza,Moda y Belleza,3799064.49,3.58,102.1,0.0091,16618.27
2025-10-01,RN-BCN-GA02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",4018914.26,4.11,88.7,0.0057,12668.42
2025-10-01,RN-BCN-GA02,B,alimentacion_hosteleria,Alimentación y Hostelería,218465.85,18.98,19.2,0.0231,12871.08
2025-10-01,RN-BCN-HI01,B,moda_belleza,Moda y Belleza,161393.1,2.88,126.9,0.0112,699.06
2025-10-01,RN-BCN-HI01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",288915.47,4.14,88.1,0.0052,836.79
2025-10-01,RN-BCN-HI01,B,alimentacion_hosteleria,Alimentación y Hostelería,210140.15,18.9,19.3,0.0285,15214.05
2025-10-01,RN-BCN-HI02,B,moda_belleza,Moda y Belleza,183744.23,3.78,96.5,0.0095,887.14
2025-10-01,RN-BCN-HI02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",437459.61,4.09,89.1,0.0056,1348.26
2025-10-01,RN-BCN-HI02,B,alimentacion_hosteleria,Alimentación y Hostelería,327539.38,18.14,20.1,0.0244,19487.75
2025-10-01,RN-BCN-HI03,B,moda_belleza,Moda y Belleza,136354.8,3.44,106.0,0.0107,675.11
2025-10-01,RN-BCN-HI03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",280957.92,4.31,84.7,0.0055,894.68
2025-10-01,RN-BCN-HI03,B,alimentacion_hosteleria,Alimentación y Hostelería,220413.58,18.21,20.0,0.0197,10630.55
2025-10-01,RN-BCN-HI04,B,moda_belleza,Moda y Belleza,161245.27,3.71,98.5,0.0093,747.24
2025-10-01,RN-BCN-HI04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",445676.38,3.46,105.5,0.0065,1346.5
2025-10-01,RN-BCN-HI04,B,alimentacion_hosteleria,Alimentación y Hostelería,272886.98,18.74,19.5,0.0162,11132.53
2025-10-01,RN-BIO-CV01,E,moda_belleza,Moda y Belleza,24736.28,3.56,102.6,0.0104,122.97
2025-10-01,RN-BIO-CV01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",51465.48,4.54,80.3,0.0044,138.3
2025-10-01,RN-BIO-CV01,E,alimentacion_hosteleria,Alimentación y Hostelería,64801.4,18.23,20.0,0.0208,3303.2
2025-10-01,RN-BIO-CV02,E,moda_belleza,Moda y Belleza,25819.91,3.26,111.9,0.0103,116.63
2025-10-01,RN-BIO-CV02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",51027.57,4.39,83.2,0.0052,156.53
2025-10-01,RN-BIO-CV02,E,alimentacion_hosteleria,Alimentación y Hostelería,68090.15,16.62,22.0,0.0245,3726.12
2025-10-01,RN-BIO-CV03,E,moda_belleza,Moda y Belleza,26676.73,3.05,119.8,0.0091,99.39
2025-10-01,RN-BIO-CV03,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",49808.46,4.34,84.2,0.0052,150.98
2025-10-01,RN-BIO-CV03,E,alimentacion_hosteleria,Alimentación y Hostelería,71097.0,15.35,23.8,0.0217,3183.19
2025-10-01,RN-BIO-CV04,E,moda_belleza,Moda y Belleza,22249.75,4.01,91.1,0.0066,79.08
2025-10-01,RN-BIO-CV04,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",57396.91,4.13,88.4,0.0042,133.77
2025-10-01,RN-BIO-CV04,E,alimentacion_hosteleria,Alimentación y Hostelería,64707.42,18.5,19.7,0.0222,3572.55
2025-10-01,RN-BIO-ES01,E,moda_belleza,Moda y Belleza,427352.72,3.35,108.9,0.0101,1944.22
2025-10-01,RN-BIO-ES01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",61100.76,4.72,77.3,0.0044,170.58
2025-10-01,RN-BIO-ES01,E,alimentacion_hosteleria,Alimentación y Hostelería,1586.64,19.45,18.8,0.0222,92.08
2025-10-01,RN-BIO-ES02,E,moda_belleza,Moda y Belleza,404075.26,3.23,113.0,0.0101,1771.11
2025-10-01,RN-BIO-ES02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",63860.59,4.11,88.7,0.0054,190.71
2025-10-01,RN-BIO-ES02,E,alimentacion_hosteleria,Alimentación y Hostelería,1481.79,18.97,19.2,0.0224,84.64
2025-10-01,RN-BIO-ES03,E,moda_belleza,Moda y Belleza,622010.94,3.27,111.6,0.009,2460.59
2025-10-01,RN-BIO-ES03,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",107410.57,3.81,95.7,0.0057,313.85
2025-10-01,RN-BIO-ES03,E,alimentacion_hosteleria,Alimentación y Hostelería,2224.72,19.7,18.5,0.0251,147.87
2025-10-01,RN-BIO-ES04,E,moda_belleza,Moda y Belleza,511410.19,3.21,113.7,0.0084,1852.97
2025-10-01,RN-BIO-ES04,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",76603.96,4.31,84.6,0.0054,239.9
2025-10-01,RN-BIO-ES04,E,alimentacion_hosteleria,Alimentación y Hostelería,2200.44,16.07,22.7,0.0147,69.87
2025-10-01,RN-BIO-ES05,E,moda_belleza,Moda y Belleza,432940.51,3.7,98.5,0.0101,2177.44
2025-10-01,RN-BIO-ES05,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",68252.26,4.73,77.1,0.0039,169.33
2025-10-01,RN-BIO-ES05,E,alimentacion_hosteleria,Alimentación y Hostelería,1831.81,18.87,19.3,0.0157,72.93
2025-10-01,RN-BIO-ES06,E,moda_belleza,Moda y Belleza,597544.85,3.11,117.2,0.0131,3277.05
2025-10-01,RN-BIO-ES06,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",95104.48,3.94,92.6,0.0053,267.01
2025-10-01,RN-BIO-ES06,E,alimentacion_hosteleria,Alimentación y Hostelería,2006.93,19.98,18.3,0.0246,132.6
2025-10-01,RN-BIO-ES07,E,moda_belleza,Moda y Belleza,452541.19,3.59,101.6,0.0088,1922.04
2025-10-01,RN-BIO-ES07,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",71703.72,4.56,80.0,0.0053,233.13
2025-10-01,RN-BIO-ES07,E,alimentacion_hosteleria,Alimentación y Hostelería,1726.13,20.29,18.0,0.0178,83.77
2025-10-01,RN-BIO-GA01,E,moda_belleza,Moda y Belleza,2569511.63,3.01,121.3,0.0096,9975.92
2025-10-01,RN-BIO-GA01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",2564225.49,4.41,82.7,0.0049,7454.76
2025-10-01,RN-BIO-GA01,E,alimentacion_hosteleria,Alimentación y Hostelería,127356.68,20.02,18.2,0.0255,8738.52
2025-10-01,RN-BIO-HI01,E,moda_belleza,Moda y Belleza,165196.2,3.28,111.2,0.0115,837.86
2025-10-01,RN-BIO-HI01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",343738.8,4.89,74.6,0.0051,1152.43
2025-10-01,RN-BIO-HI01,E,alimentacion_hosteleria,Alimentación y Hostelería,251344.19,19.94,18.3,0.0207,13941.36
2025-10-01,RN-BIO-HI02,E,moda_belleza,Moda y Belleza,133383.42,3.04,120.0,0.0127,692.4
2025-10-01,RN-BIO-HI02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",283400.73,4.44,82.2,0.0056,946.91
2025-10-01,RN-BIO-HI02,E,alimentacion_hosteleria,Alimentación y Hostelería,230432.93,16.27,22.4,0.0233,11742.7
2025-10-01,RN-MAD-CV01,A,moda_belleza,Moda y Belleza,24113.84,3.59,101.7,0.0106,123.26
2025-10-01,RN-MAD-CV01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37335.58,4.56,80.1,0.0067,153.26
2025-10-01,RN-MAD-CV01,A,alimentacion_hosteleria,Alimentación y Hostelería,73667.39,14.07,25.9,0.0232,3232.87
2025-10-01,RN-MAD-CV02,A,moda_belleza,Moda y Belleza,31677.8,2.98,122.6,0.0125,158.5
2025-10-01,RN-MAD-CV02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",45623.57,4.07,89.7,0.005,124.72
2025-10-01,RN-MAD-CV02,A,alimentacion_hosteleria,Alimentación y Hostelería,57847.2,19.54,18.7,0.0203,3084.53
2025-10-01,RN-MAD-CV03,A,moda_belleza,Moda y Belleza,25201.71,3.51,103.9,0.0106,126.09
2025-10-01,RN-MAD-CV03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",42138.62,4.13,88.3,0.0067,156.78
2025-10-01,RN-MAD-CV03,A,alimentacion_hosteleria,Alimentación y Hostelería,51558.78,20.57,17.7,0.016,2280.78
2025-10-01,RN-MAD-CV04,A,moda_belleza,Moda y Belleza,30273.46,3.36,108.7,0.0124,169.44
2025-10-01,RN-MAD-CV04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",42080.16,4.75,76.8,0.0089,239.24
2025-10-01,RN-MAD-CV04,A,alimentacion_hosteleria,Alimentación y Hostelería,61613.39,19.77,18.5,0.0336,5501.93
2025-10-01,RN-MAD-CV05,A,moda_belleza,Moda y Belleza,20912.39,3.79,96.2,0.0144,153.53
2025-10-01,RN-MAD-CV05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36499.35,4.28,85.4,0.0057,119.55
2025-10-01,RN-MAD-CV05,A,alimentacion_hosteleria,Alimentación y Hostelería,56396.49,16.85,21.7,0.0295,3768.97
2025-10-01,RN-MAD-CV06,A,moda_belleza,Moda y Belleza,28137.86,3.08,118.6,0.0114,132.66
2025-10-01,RN-MAD-CV06,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",41670.8,4.09,89.3,0.0042,96.15
2025-10-01,RN-MAD-CV06,A,alimentacion_hosteleria,Alimentación y Hostelería,56811.95,18.26,20.0,0.0314,4378.73
2025-10-01,RN-MAD-CV07,A,moda_belleza,Moda y Belleza,32240.35,2.65,137.9,0.0122,139.89
2025-10-01,RN-MAD-CV07,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36586.29,4.59,79.6,0.0066,148.88
2025-10-01,RN-MAD-CV07,A,alimentacion_hosteleria,Alimentación y Hostelería,51785.58,19.74,18.5,0.0294,4039.91
2025-10-01,RN-MAD-CV08,A,moda_belleza,Moda y Belleza,33595.11,3.18,114.8,0.0118,169.47
2025-10-01,RN-MAD-CV08,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",51538.6,4.08,89.5,0.0067,189.29
2025-10-01,RN-MAD-CV08,A,alimentacion_hosteleria,Alimentación y Hostelería,73933.53,17.32,21.1,0.0279,4801.65
2025-10-01,RN-MAD-CV09,A,moda_belleza,Moda y Belleza,32959.9,3.29,111.0,0.013,189.33
2025-10-01,RN-MAD-CV09,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",53069.61,4.02,90.9,0.0066,189.09
2025-10-01,RN-MAD-CV09,A,alimentacion_hosteleria,Alimentación y Hostelería,70661.01,18.38,19.9,0.0296,5166.08
2025-10-01,RN-MAD-CV10,A,moda_belleza,Moda y Belleza,28859.9,3.39,107.5,0.0119,156.7
2025-10-01,RN-MAD-CV10,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",39279.1,4.91,74.4,0.0062,160.6
2025-10-01,RN-MAD-CV10,A,alimentacion_hosteleria,Alimentación y Hostelería,53842.09,21.8,16.7,0.0399,6296.03
2025-10-01,RN-MAD-ES01,A,moda_belleza,Moda y Belleza,646214.16,3.4,107.5,0.0119,3509.89
2025-10-01,RN-MAD-ES01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",68742.56,4.76,76.7,0.0057,250.55
2025-10-01,RN-MAD-ES01,A,alimentacion_hosteleria,Alimentación y Hostelería,2328.04,18.12,20.1,0.0271,153.67
2025-10-01,RN-MAD-ES02,A,moda_belleza,Moda y Belleza,412385.62,3.66,99.9,0.0136,2755.26
2025-10-01,RN-MAD-ES02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",58925.33,3.81,95.7,0.0076,229.46
2025-10-01,RN-MAD-ES02,A,alimentacion_hosteleria,Alimentación y Hostelería,1493.49,19.4,18.8,0.0232,90.36
2025-10-01,RN-MAD-ES03,A,moda_belleza,Moda y Belleza,526409.37,3.61,101.1,0.0129,3293.68
2025-10-01,RN-MAD-ES03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",72560.45,3.9,93.6,0.0062,235.91
2025-10-01,RN-MAD-ES03,A,alimentacion_hosteleria,Alimentación y Hostelería,1992.6,18.33,19.9,0.0274,134.49
2025-10-01,RN-MAD-ES04,A,moda_belleza,Moda y Belleza,582319.95,3.19,114.3,0.0114,2848.58
2025-10-01,RN-MAD-ES04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",65233.99,4.25,85.9,0.0058,215.98
2025-10-01,RN-MAD-ES04,A,alimentacion_hosteleria,Alimentación y Hostelería,1524.08,23.45,15.6,0.0265,127.3
2025-10-01,RN-MAD-ES05,A,moda_belleza,Moda y Belleza,463318.27,3.45,105.9,0.0118,2532.37
2025-10-01,RN-MAD-ES05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",65460.39,3.64,100.4,0.0057,182.3
2025-10-01,RN-MAD-ES05,A,alimentacion_hosteleria,Alimentación y Hostelería,1625.18,18.89,19.3,0.0284,117.17
2025-10-01,RN-MAD-ES06,A,moda_belleza,Moda y Belleza,530341.53,3.48,105.0,0.0123,3047.4
2025-10-01,RN-MAD-ES06,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",67456.8,4.07,89.6,0.0055,203.07
2025-10-01,RN-MAD-ES06,A,alimentacion_hosteleria,Alimentación y Hostelería,2034.44,17.42,21.0,0.0291,138.6
2025-10-01,RN-MAD-ES07,A,moda_belleza,Moda y Belleza,485962.73,3.91,93.3,0.0123,3142.23
2025-10-01,RN-MAD-ES07,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",69115.66,4.1,89.1,0.0052,197.97
2025-10-01,RN-MAD-ES07,A,alimentacion_hosteleria,Alimentación y Hostelería,2122.14,17.22,21.2,0.0325,159.62
2025-10-01,RN-MAD-ES08,A,moda_belleza,Moda y Belleza,637053.43,3.07,118.8,0.0145,3815.75
2025-10-01,RN-MAD-ES08,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",71204.29,4.1,89.1,0.0073,286.29
2025-10-01,RN-MAD-ES08,A,alimentacion_hosteleria,Alimentación y Hostelería,1993.97,18.88,19.3,0.0203,102.7
2025-10-01,RN-MAD-ES09,A,moda_belleza,Moda y Belleza,529280.76,3.31,110.3,0.011,2589.88
2025-10-01,RN-MAD-ES09,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",70674.68,3.69,98.8,0.0048,168.42
2025-10-01,RN-MAD-ES09,A,alimentacion_hosteleria,Alimentación y Hostelería,2187.86,15.39,23.7,0.016,72.42
2025-10-01,RN-MAD-ES10,A,moda_belleza,Moda y Belleza,749310.37,2.47,147.8,0.0129,3209.08
2025-10-01,RN-MAD-ES10,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",57775.15,4.77,76.5,0.0062,229.85
2025-10-01,RN-MAD-ES10,A,alimentacion_hosteleria,Alimentación y Hostelería,1680.6,21.17,17.2,0.021,100.43
2025-10-01,RN-MAD-ES11,A,moda_belleza,Moda y Belleza,568066.74,2.76,132.2,0.0094,1980.94
2025-10-01,RN-MAD-ES11,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",60399.32,3.87,94.3,0.0069,216.7
2025-10-01,RN-MAD-ES11,A,alimentacion_hosteleria,Alimentación y Hostelería,1700.32,17.73,20.6,0.0351,142.2
2025-10-01,RN-MAD-ES12,A,moda_belleza,Moda y Belleza,576856.57,3.41,106.9,0.0141,3732.93
2025-10-01,RN-MAD-ES12,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",71605.96,4.1,89.0,0.0028,110.47
2025-10-01,RN-MAD-ES12,A,alimentacion_hosteleria,Alimentación y Hostelería,2287.48,16.55,22.0,0.0177,90.09
2025-10-01,RN-MAD-ES13,A,moda_belleza,Moda y Belleza,528707.68,3.58,102.1,0.0119,3024.01
2025-10-01,RN-MAD-ES13,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",78993.77,3.57,102.3,0.0044,166.63
2025-10-01,RN-MAD-ES13,A,alimentacion_hosteleria,Alimentación y Hostelería,2176.71,16.7,21.9,0.0294,143.63
2025-10-01,RN-MAD-ES14,A,moda_belleza,Moda y Belleza,463174.19,3.23,113.1,0.0124,2492.11
2025-10-01,RN-MAD-ES14,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",50036.47,4.45,82.0,0.0061,182.7
2025-10-01,RN-MAD-ES14,A,alimentacion_hosteleria,Alimentación y Hostelería,1705.66,16.85,21.7,0.029,112.05
2025-10-01,RN-MAD-ES15,A,moda_belleza,Moda y Belleza,524345.6,3.27,111.8,0.0086,1979.44
2025-10-01,RN-MAD-ES15,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",59767.21,4.27,85.5,0.0077,264.12
2025-10-01,RN-MAD-ES15,A,alimentacion_hosteleria,Alimentación y Hostelería,1879.51,17.52,20.8,0.0354,156.64
2025-10-01,RN-MAD-ES16,A,moda_belleza,Moda y Belleza,479609.82,3.57,102.2,0.0117,2694.72
2025-10-01,RN-MAD-ES16,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",60334.64,4.23,86.2,0.0057,195.65
2025-10-01,RN-MAD-ES16,A,alimentacion_hosteleria,Alimentación y Hostelería,1920.57,17.15,21.3,0.0225,99.63
2025-10-01,RN-MAD-ES17,A,moda_belleza,Moda y Belleza,486963.13,3.69,98.9,0.0129,3116.97
2025-10-01,RN-MAD-ES17,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",72220.23,3.71,98.4,0.0034,122.43
2025-10-01,RN-MAD-ES17,A,alimentacion_hosteleria,Alimentación y Hostelería,1852.57,18.66,19.6,0.0294,136.57
2025-10-01,RN-MAD-ES18,A,moda_belleza,Moda y Belleza,534647.66,3.83,95.2,0.011,3030.29
2025-10-01,RN-MAD-ES18,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",62502.17,4.89,74.7,0.0055,225.8
2025-10-01,RN-MAD-ES18,A,alimentacion_hosteleria,Alimentación y Hostelería,1842.67,21.38,17.1,0.0292,154.65
2025-10-01,RN-MAD-ES19,A,moda_belleza,Moda y Belleza,537315.9,3.43,106.3,0.0118,2926.69
2025-10-01,RN-MAD-ES19,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",65916.41,4.17,87.5,0.0057,210.69
2025-10-01,RN-MAD-ES19,A,alimentacion_hosteleria,Alimentación y Hostelería,2058.44,17.23,21.2,0.034,162.12
2025-10-01,RN-MAD-ES20,A,moda_belleza,Moda y Belleza,441856.91,4.05,90.2,0.0111,2667.26
2025-10-01,RN-MAD-ES20,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",66019.22,4.04,90.4,0.0068,243.51
2025-10-01,RN-MAD-ES20,A,alimentacion_hosteleria,Alimentación y Hostelería,2378.55,14.45,25.3,0.0309,142.75
2025-10-01,RN-MAD-GA01,A,moda_belleza,Moda y Belleza,4846734.87,3.38,108.0,0.0114,25106.24
2025-10-01,RN-MAD-GA01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",4139713.21,4.29,85.1,0.006,14315.48
2025-10-01,RN-MAD-GA01,A,alimentacion_hosteleria,Alimentación y Hostelería,250725.9,19.23,19.0,0.0329,21318.15
2025-10-01,RN-MAD-GA02,A,moda_belleza,Moda y Belleza,3200481.05,3.51,103.9,0.0115,17370.79
2025-10-01,RN-MAD-GA02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",2886664.53,4.22,86.5,0.0053,8673.13
2025-10-01,RN-MAD-GA02,A,alimentacion_hosteleria,Alimentación y Hostelería,187513.25,17.63,20.7,0.0367,16310.4
2025-10-01,RN-MAD-GA03,A,moda_belleza,Moda y Belleza,4686118.19,2.97,123.1,0.0135,25217.05
2025-10-01,RN-MAD-GA03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",3567251.67,4.22,86.5,0.0041,8297.02
2025-10-01,RN-MAD-GA03,A,alimentacion_hosteleria,Alimentación y Hostelería,244741.03,16.71,21.8,0.0303,16652.52
2025-10-01,RN-MAD-HI01,A,moda_belleza,Moda y Belleza,188224.74,3.35,109.1,0.0102,863.51
2025-10-01,RN-MAD-HI01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",336310.58,4.3,84.9,0.0057,1107.47
2025-10-01,RN-MAD-HI01,A,alimentacion_hosteleria,Alimentación y Hostelería,329817.8,15.75,23.2,0.0277,19340.5
2025-10-01,RN-MAD-HI02,A,moda_belleza,Moda y Belleza,164752.36,3.31,110.4,0.0144,1054.13
2025-10-01,RN-MAD-HI02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",315427.2,3.96,92.1,0.0076,1276.83
2025-10-01,RN-MAD-HI02,A,alimentacion_hosteleria,Alimentación y Hostelería,247735.9,18.13,20.1,0.0324,19561.18
2025-10-01,RN-MAD-HI03,A,moda_belleza,Moda y Belleza,152751.34,3.96,92.3,0.0123,998.79
2025-10-01,RN-MAD-HI03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",340823.15,4.07,89.7,0.0072,1341.82
2025-10-01,RN-MAD-HI03,A,alimentacion_hosteleria,Alimentación y Hostelería,231320.55,21.54,16.9,0.0249,16675.9
2025-10-01,RN-MAD-HI04,A,moda_belleza,Moda y Belleza,211398.95,3.12,117.0,0.0134,1188.09
2025-10-01,RN-MAD-HI04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",441432.19,3.43,106.4,0.0072,1465.1
2025-10-01,RN-MAD-HI04,A,alimentacion_hosteleria,Alimentación y Hostelería,291187.65,18.68,19.5,0.0296,21644.86
2025-10-01,RN-MAD-HI05,A,moda_belleza,Moda y Belleza,182201.04,3.58,102.0,0.0135,1182.69
2025-10-01,RN-MAD-HI05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",382474.34,3.91,93.3,0.0068,1367.21
2025-10-01,RN-MAD-HI05,A,alimentacion_hosteleria,Alimentación y Hostelería,256734.79,20.94,17.4,0.0263,19002.56
2025-10-01,RN-SEV-CV01,D,moda_belleza,Moda y Belleza,24435.78,3.31,110.3,0.0124,134.79
2025-10-01,RN-SEV-CV01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",48563.93,4.88,74.9,0.0075,238.72
2025-10-01,RN-SEV-CV01,D,alimentacion_hosteleria,Alimentación y Hostelería,39325.28,19.92,18.3,0.0219,2305.43
2025-10-01,RN-SEV-CV02,D,moda_belleza,Moda y Belleza,23862.07,3.89,93.8,0.0184,229.66
2025-10-01,RN-SEV-CV02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",62310.88,4.36,83.6,0.0089,325.26
2025-10-01,RN-SEV-CV02,D,alimentacion_hosteleria,Alimentación y Hostelería,49324.74,18.23,20.0,0.0372,4496.48
2025-10-01,RN-SEV-CV03,D,moda_belleza,Moda y Belleza,22025.79,3.5,104.1,0.017,176.39
