mes,codigo_instalacion,grupo,tipo_instalacion,carton_kg,plastico_kg,organico_kg,raee_kg,textil_kg,resto_kg,total_kg,pct_reciclado
2025-07-01,RN-MAD-ES19,A,tienda,1704.1,1035.2,106.9,254.2,1098.4,571.1,4769.9,0.684
2025-07-01,RN-MAD-ES20,A,tienda,1616.0,1129.9,112.8,212.6,1167.5,545.4,4784.2,0.684
2025-07-01,RN-MAD-GA01,A,tienda,41775.4,23007.1,11055.3,16398.2,10283.7,11180.5,113700.2,0.728
2025-07-01,RN-MAD-GA02,A,tienda,24834.5,14664.8,6712.5,9881.6,6611.0,6667.7,69372.1,0.658
2025-07-01,RN-MAD-GA03,A,tienda,26119.9,19173.1,7568.9,11556.1,8117.6,8384.7,80920.3,0.689
2025-07-01,RN-MAD-HI01,A,tienda,5839.7,4172.5,9140.3,1081.7,302.6,2458.8,22995.6,0.734
2025-07-01,RN-MAD-HI02,A,tienda,5507.9,3490.2,7232.7,1060.4,286.9,1939.1,19517.2,0.642
2025-07-01,RN-MAD-HI03,A,tienda,6564.4,3490.3,8634.8,1171.3,351.1,2395.3,22607.2,0.677
2025-07-01,RN-MAD-HI04,A,tienda,6891.7,4097.0,10476.1,1315.2,365.7,2597.4,25743.1,0.711
2025-07-01,RN-MAD-HI05,A,tienda,7289.1,3989.7,8861.2,1319.3,347.5,2249.1,24055.9,0.75
2025-07-01,RN-SEV-CV01,D,tienda,966.8,750.5,1638.3,244.3,50.0,448.7,4098.6,0.529
2025-07-01,RN-SEV-CV02,D,tienda,1314.4,833.4,1871.5,274.6,65.2,499.0,4858.1,0.555
2025-07-01,RN-SEV-CV03,D,tienda,1176.0,666.7,1691.4,206.4,50.4,411.6,4202.5,0.499
2025-07-01,RN-SEV-CV04,D,tienda,1167.5,657.0,1319.9,240.7,49.6,387.2,3821.9,0.504
2025-07-01,RN-SEV-CV05,D,tienda,985.9,583.8,1425.5,215.8,43.9,352.2,3607.1,0.584
2025-07-01,RN-SEV-CV06,D,tienda,1187.0,711.4,1654.2,235.9,54.6,455.7,4298.8,0.534
2025-07-01,RN-SEV-CV07,D,tienda,1211.9,682.5,1554.4,228.6,50.4,426.4,4154.2,0.536
2025-07-01,RN-SEV-CV08,D,tienda,1328.6,789.4,1852.8,260.4,59.0,476.1,4766.3,0.544
2025-07-01,RN-SEV-CV09,D,tienda,1260.7,760.0,1729.1,278.2,64.1,451.2,4543.3,0.588
2025-07-01,RN-SEV-CV10,D,tienda,1193.3,782.6,1661.7,257.4,48.4,425.1,4368.5,0.598
2025-07-01,RN-SEV-ES01,D,tienda,1628.4,1171.1,94.4,306.2,1146.3,523.1,4869.5,0.533
2025-07-01,RN-SEV-ES02,D,tienda,1521.6,834.3,75.2,305.2,863.4,469.3,4069.0,0.51
2025-07-01,RN-SEV-ES03,D,tienda,1675.1,1069.6,78.7,306.2,983.9,511.6,4625.1,0.538
2025-07-01,RN-SEV-ES04,D,tienda,1370.7,861.7,67.5,266.5,734.1,408.6,3709.1,0.579
2025-07-01,RN-SEV-ES05,D,tienda,1189.4,828.3,62.4,257.3,768.1,367.0,3472.5,0.507
2025-07-01,RN-SEV-ES06,D,tienda,1577.8,1212.1,92.0,328.3,1046.6,492.5,4749.3,0.482
2025-07-01,RN-SEV-ES07,D,tienda,1787.3,1218.5,102.8,370.5,1112.7,580.8,5172.6,0.506
2025-07-01,RN-SEV-ES08,D,tienda,1710.9,990.1,74.7,325.0,1065.7,515.0,4681.4,0.473
2025-07-01,RN-SEV-ES09,D,tienda,1568.5,979.4,83.7,279.7,910.3,476.4,4298.0,0.575
2025-07-01,RN-SEV-ES10,D,tienda,1609.3,1062.6,87.6,334.9,1022.3,522.7,4639.4,0.592
2025-07-01,RN-SEV-ES11,D,tienda,1614.1,1053.4,85.2,283.6,869.9,479.0,4385.2,0.549
2025-07-01,RN-SEV-ES12,D,tienda,1376.1,976.6,72.1,266.7,827.5,449.2,3968.2,0.522
2025-07-01,RN-SEV-GA01,D,tienda,18592.7,10240.1,3623.8,8218.2,3825.8,4309.9,48810.5,0.451
2025-07-01,RN-SEV-HI01,D,tienda,5214.8,2870.1,5333.5,1439.1,239.3,1670.5,16767.3,0.614
2025-07-01,RN-SEV-HI02,D,tienda,5452.8,3120.5,6187.9,1603.7,293.9,1963.4,18622.2,0.559
2025-07-01,RN-SEV-HI03,D,tienda,4374.1,2646.6,5615.6,1298.0,251.9,1511.7,15697.9,0.482
2025-07-01,RN-SEV-HI04,D,tienda,5777.8,3627.6,7079.8,1573.7,346.8,2060.1,20465.8,0.562
2025-07-01,RN-VLC-CV01,C,tienda,1344.0,817.0,2361.9,141.5,33.6,486.9,5184.9,0.584
2025-07-01,RN-VLC-CV02,C,tienda,1417.2,866.9,2395.8,135.2,43.8,528.4,5387.3,0.627
2025-07-01,RN-VLC-CV03,C,tienda,1433.4,957.3,2439.2,160.6,45.4,598.5,5634.4,0.653
2025-07-01,RN-VLC-CV04,C,tienda,1371.2,770.9,2022.1,139.9,35.5,524.5,4864.1,0.659
2025-07-01,RN-VLC-CV05,C,tienda,1199.7,662.2,1911.8,110.2,27.5,400.7,4312.1,0.62
2025-07-01,RN-VLC-CV06,C,tienda,1570.7,1070.9,2714.6,163.7,38.3,537.1,6095.3,0.64
2025-07-01,RN-VLC-CV07,C,tienda,1336.0,843.1,2186.0,131.0,35.4,486.7,5018.2,0.665
2025-07-01,RN-VLC-CV08,C,tienda,1018.3,719.0,1995.3,114.3,32.1,418.3,4297.3,0.507
2025-07-01,RN-VLC-CV09,C,tienda,1077.0,773.9,2053.3,129.1,31.5,503.2,4568.0,0.649
2025-07-01,RN-VLC-ES01,C,tienda,1631.7,1170.8,165.7,238.2,1033.7,502.5,4742.6,0.553
2025-07-01,RN-VLC-ES02,C,tienda,1371.3,839.7,116.8,188.8,900.9,451.9,3869.4,0.615
2025-07-01,RN-VLC-ES03,C,tienda,1300.3,975.3,128.9,203.9,995.5,478.3,4082.2,0.551
2025-07-01,RN-VLC-ES04,C,tienda,1616.0,1138.5,141.9,247.7,1005.8,491.3,4641.2,0.552
2025-07-01,RN-VLC-ES05,C,tienda,1600.6,1045.0,130.3,245.7,1043.2,484.7,4549.5,0.619
2025-07-01,RN-VLC-ES06,C,tienda,1159.5,718.1,110.7,184.5,837.8,418.4,3429.0,0.637
2025-07-01,RN-VLC-ES07,C,tienda,1722.8,976.0,127.9,234.7,968.2,477.7,4507.3,0.649
2025-07-01,RN-VLC-ES08,C,tienda,1769.2,1055.9,157.8,264.4,1282.4,607.4,5137.1,0.585
2025-07-01,RN-VLC-ES09,C,tienda,1470.0,969.1,133.7,234.6,937.2,511.2,4255.8,0.576
2025-07-01,RN-VLC-ES10,C,tienda,1523.8,949.8,119.9,203.2,885.1,414.4,4096.2,0.634
2025-07-01,RN-VLC-GA01,C,tienda,26180.5,17436.8,10549.2,11214.0,6257.1,8715.6,80353.2,0.573
2025-07-01,RN-VLC-HI01,C,tienda,6743.7,3877.3,10309.1,930.6,268.9,2594.6,24724.2,0.657
2025-07-01,RN-VLC-HI02,C,tienda,7303.8,4761.2,10584.7,1122.6,266.5,2515.6,26554.4,0.568
2025-07-01,RN-VLC-HI03,C,tienda,7426.6,4696.0,11450.8,1263.4,297.6,2885.9,28020.3,0.618
2025-07-01,RN-VLC-HI04,C,tienda,6233.7,4065.1,10882.7,996.4,249.6,2453.8,24881.3,0.594
2025-07-01,RN-VLC-HI05,C,tienda,7358.6,4763.8,10836.2,1107.4,280.7,2964.8,27311.5,0.634
2025-07-01,RN-VLC-HI06,C,tienda,6965.8,4579.1,11327.7,1099.8,241.2,2846.3,27059.9,0.571
2025-07-01,RN-VLC-HI07,C,tienda,5672.6,3540.1,10030.4,852.8,228.9,2054.5,22379.3,0.592
2025-08-01,CL-BCN-01,B,centro_logistico,3580.1,1772.1,58.6,172.2,133.3,516.0,6232.3,0.792
2025-08-01,CL-BCN-02,B,centro_logistico,3656.1,1648.4,59.2,190.8,112.1,570.9,6237.5,0.792
2025-08-01,CL-BIO-01,E,centro_logistico,2224.6,869.9,37.5,102.7,75.9,316.4,3627.0,0.944
2025-08-01,CL-MAD-01,A,centro_logistico,2950.7,1595.0,55.2,166.4,105.7,504.5,5377.5,0.769
2025-08-01,CL-MAD-02,A,centro_logistico,3278.6,1520.1,55.7,175.8,118.8,473.2,5622.2,0.818
2025-08-01,CL-MAD-03,A,centro_logistico,3276.2,1372.3,47.6,151.1,113.2,473.0,5433.4,0.792
2025-08-01,CL-SEV-01,D,centro_logistico,2742.1,1227.8,47.4,140.9,91.1,453.1,4702.4,0.536
2025-08-01,CL-VLC-01,C,centro_logistico,2583.4,1351.6,54.8,152.7,84.4,419.6,4646.5,0.729
2025-08-01,CL-VLC-02,C,centro_logistico,2496.4,1303.1,50.3,152.8,100.0,482.4,4585.0,0.699
2025-08-01,RN-BCN-CV01,B,tienda,1145.7,653.2,1582.8,152.9,45.0,416.1,3995.7,0.719
2025-08-01,RN-BCN-CV02,B,tienda,1148.7,717.6,1785.2,197.0,54.1,472.5,4375.1,0.681
2025-08-01,RN-BCN-CV03,B,tienda,1335.1,810.1,2081.4,180.5,52.9,524.2,4984.2,0.718
2025-08-01,RN-BCN-CV04,B,tienda,971.4,546.6,1778.7,131.1,35.7,378.0,3841.5,0.742
2025-08-01,RN-BCN-CV05,B,tienda,1168.2,667.1,1634.3,142.4,42.8,434.5,4089.3,0.777
2025-08-01,RN-BCN-CV06,B,tienda,1093.2,721.2,1414.9,164.0,44.1,416.7,3854.1,0.717
2025-08-01,RN-BCN-CV07,B,tienda,1150.1,624.4,1807.7,148.6,43.8,421.2,4195.8,0.724
2025-08-01,RN-BCN-CV08,B,tienda,1004.2,687.1,1852.7,148.4,40.8,405.4,4138.6,0.688
2025-08-01,RN-BCN-ES01,B,tienda,1202.7,646.4,71.3,185.6,669.9,332.6,3108.5,0.706
2025-08-01,RN-BCN-ES02,B,tienda,1214.5,900.1,88.4,192.6,753.8,403.4,3552.8,0.689
2025-08-01,RN-BCN-ES03,B,tienda,1297.8,813.7,89.5,179.6,771.2,421.4,3573.2,0.728
2025-08-01,RN-BCN-ES04,B,tienda,1244.7,828.8,80.9,217.4,868.3,385.1,3625.2,0.692
2025-08-01,RN-BCN-ES05,B,tienda,1269.6,888.5,86.0,205.6,823.6,427.2,3700.5,0.667
2025-08-01,RN-BCN-ES06,B,tienda,1236.1,761.5,74.4,189.7,746.1,349.1,3356.9,0.651
2025-08-01,RN-BCN-ES07,B,tienda,1142.0,810.8,75.4,173.7,669.0,422.3,3293.2,0.72
2025-08-01,RN-BCN-ES08,B,tienda,895.2,565.5,62.6,162.1,583.9,320.6,2589.9,0.665
2025-08-01,RN-BCN-ES09,B,tienda,1233.5,805.9,89.7,209.1,914.1,361.2,3613.5,0.699
2025-08-01,RN-BCN-ES10,B,tienda,1101.7,739.4,73.9,168.1,769.5,371.2,3223.8,0.678
2025-08-01,RN-BCN-ES11,B,tienda,1098.8,800.5,67.0,171.3,797.8,367.5,3302.9,0.684
2025-08-01,RN-BCN-ES12,B,tienda,1023.4,677.8,78.6,167.9,790.9,332.8,3071.4,0.644
2025-08-01,RN-BCN-ES13,B,tienda,1287.3,799.0,91.1,198.0,875.4,381.9,3632.7,0.678
2025-08-01,RN-BCN-ES14,B,tienda,1354.0,909.3,79.4,217.3,1019.7,448.5,4028.2,0.743
2025-08-01,RN-BCN-GA01,B,tienda,25822.2,15320.8,6982.9,10049.9,6259.1,7147.3,71582.2,0.661
2025-08-01,RN-BCN-GA02,B,tienda,28248.2,15400.6,6647.3,11289.5,6252.4,8724.3,76562.3,0.73
2025-08-01,RN-BCN-HI01,B,tienda,4406.0,2737.2,6564.1,992.6,212.0,1642.4,16554.3,0.695
2025-08-01,RN-BCN-HI02,B,tienda,6559.6,3936.4,9613.2,1439.4,361.8,2286.6,24197.0,0.769
2025-08-01,RN-BCN-HI03,B,tienda,4919.7,2837.0,6345.6,932.1,241.3,2008.9,17284.6,0.661
2025-08-01,RN-BCN-HI04,B,tienda,6175.9,3412.9,7784.0,1068.6,311.3,2227.5,20980.2,0.659
2025-08-01,RN-BIO-CV01,E,tienda,1186.9,693.0,1732.1,171.6,46.8,448.7,4279.1,0.837
2025-08-01,RN-BIO-CV02,E,tienda,922.6,741.6,1565.6,185.1,38.4,427.1,3880.4,0.853
2025-08-01,RN-BIO-CV03,E,tienda,1230.8,655.1,1813.0,178.3,40.5,387.0,4304.7,0.833
2025-08-01,RN-BIO-CV04,E,tienda,1278.5,782.6,1937.6,175.5,45.4,441.8,4661.4,0.886
2025-08-01,RN-BIO-ES01,E,tienda,1090.1,668.5,66.4,199.1,633.5,341.6,2999.2,0.816
2025-08-01,RN-BIO-ES02,E,tienda,1028.2,600.9,61.8,174.6,639.4,303.7,2808.6,0.805
2025-08-01,RN-BIO-ES03,E,tienda,1616.4,954.0,104.8,240.8,970.9,445.1,4332.0,0.852
2025-08-01,RN-BIO-ES04,E,tienda,1220.9,822.9,73.9,245.5,715.8,360.8,3439.8,0.865
2025-08-01,RN-BIO-ES05,E,tienda,1217.3,728.4,81.9,183.9,746.1,389.8,3347.4,0.814
2025-08-01,RN-BIO-ES06,E,tienda,1417.7,952.0,92.5,242.0,955.2,439.0,4098.4,0.821
2025-08-01,RN-BIO-ES07,E,tienda,1218.1,789.7,76.8,188.3,652.8,372.7,3298.4,0.803
2025-08-01,RN-BIO-GA01,E,tienda,18094.4,10639.0,4074.1,8155.8,3591.2,4984.7,49539.2,0.89
2025-08-01,RN-BIO-HI01,E,tienda,6154.2,3448.7,7347.4,1258.3,266.1,2066.1,20540.8,0.837
2025-08-01,RN-BIO-HI02,E,tienda,4378.3,2465.4,6263.5,980.9,214.8,1639.9,15942.8,0.877
2025-08-01,RN-MAD-CV01,A,tienda,1011.1,592.5,1506.6,122.1,38.6,384.4,3655.3,0.731
2025-08-01,RN-MAD-CV02,A,tienda,1120.5,659.0,1794.7,147.1,40.8,367.7,4129.8,0.718
2025-08-01,RN-MAD-CV03,A,tienda,1045.6,590.7,1613.6,124.0,36.2,386.9,3797.0,0.672
2025-08-01,RN-MAD-CV04,A,tienda,1052.5,693.5,1817.4,152.9,42.5,438.1,4196.9,0.719
2025-08-01,RN-MAD-CV05,A,tienda,880.3,516.3,1429.8,113.1,36.2,357.2,3332.9,0.673
2025-08-01,RN-MAD-CV06,A,tienda,887.8,613.0,1599.3,131.5,36.3,355.0,3622.9,0.658
2025-08-01,RN-MAD-CV07,A,tienda,969.2,565.6,1481.6,119.7,39.1,374.2,3549.4,0.749
2025-08-01,RN-MAD-CV08,A,tienda,1109.1,766.5,1891.6,159.0,44.6,454.4,4425.2,0.699
2025-08-01,RN-MAD-CV09,A,tienda,1173.5,596.2,1868.7,146.3,47.2,471.6,4303.5,0.69
2025-08-01,RN-MAD-CV10,A,tienda,1119.1,698.3,1687.3,154.6,51.6,441.0,4151.9,0.674
2025-08-01,RN-MAD-ES01,A,tienda,1312.4,852.2,94.9,202.4,908.8,414.0,3784.7,0.704
2025-08-01,RN-MAD-ES02,A,tienda,885.9,558.5,58.3,115.7,642.9,292.8,2554.1,0.671
2025-08-01,RN-MAD-ES03,A,tienda,1150.5,786.7,77.4,146.1,673.3,350.9,3184.9,0.653
2025-08-01,RN-MAD-ES04,A,tienda,1126.6,757.0,85.2,157.5,770.6,364.0,3260.9,0.636
2025-08-01,RN-MAD-ES05,A,tienda,915.0,721.2,68.3,143.7,709.6,363.9,2921.7,0.666
2025-08-01,RN-MAD-ES06,A,tienda,1144.9,717.4,70.0,168.7,789.2,362.1,3252.3,0.714
2025-08-01,RN-MAD-ES07,A,tienda,1174.6,855.5,82.6,163.6,773.5,391.9,3441.7,0.75
2025-08-01,RN-MAD-ES08,A,tienda,1090.8,835.5,81.1,177.6,875.1,400.2,3460.3,0.631
2025-08-01,RN-MAD-ES09,A,tienda,1161.6,756.8,83.3,166.8,784.1,414.9,3367.5,0.671
2025-08-01,RN-MAD-ES10,A,tienda,1176.2,877.3,74.2,178.6,834.8,317.7,3458.8,0.721
2025-08-01,RN-MAD-ES11,A,tienda,1076.1,673.5,64.7,140.2,693.6,344.0,2992.1,0.646
2025-08-01,RN-MAD-ES12,A,tienda,1381.0,796.7,91.4,166.0,829.8,360.9,3625.8,0.662
2025-08-01,RN-MAD-ES13,A,tienda,1253.3,839.2,82.0,172.4,796.0,398.0,3540.9,0.667
2025-08-01,RN-MAD-ES14,A,tienda,931.8,610.9,56.5,134.6,613.3,295.6,2642.7,0.729
2025-08-01,RN-MAD-ES15,A,tienda,1047.8,620.0,69.4,153.4,681.9,308.4,2880.9,0.742
2025-08-01,RN-MAD-ES16,A,tienda,1124.1,668.1,74.4,156.7,739.4,358.8,3121.5,0.669
2025-08-01,RN-MAD-ES17,A,tienda,1150.5,750.4,77.2,166.9,732.3,386.7,3264.0,0.666
2025-08-01,RN-MAD-ES18,A,tienda,1241.2,902.6,86.3,178.8,871.0,364.5,3644.4,0.684
2025-08-01,RN-MAD-ES19,A,tienda,1050.0,783.9,82.9,172.2,850.9,389.0,3328.9,0.705
2025-08-01,RN-MAD-ES20,A,tienda,1178.7,779.1,77.2,172.1,796.8,381.1,3385.0,0.636
2025-08-01,RN-MAD-GA01,A,tienda,31370.6,17353.8,6991.2,12001.5,7026.5,6987.9,81731.5,0.598
2025-08-01,RN-MAD-GA02,A,tienda,18356.7,12018.6,5467.0,7662.9,4962.1,5627.8,54095.1,0.699
2025-08-01,RN-MAD-GA03,A,tienda,23319.5,15398.2,6433.4,8866.5,5641.1,6520.1,66178.8,0.731
2025-08-01,RN-MAD-HI01,A,tienda,5627.4,3536.0,7551.8,1039.9,290.0,2035.2,20080.3,0.657
2025-08-01,RN-MAD-HI02,A,tienda,4436.3,2793.3,6203.8,864.8,255.3,1880.3,16433.8,0.695
2025-08-01,RN-MAD-HI03,A,tienda,5233.0,3589.9,7179.0,1086.3,264.6,2043.6,19396.4,0.68
2025-08-01,RN-MAD-HI04,A,tienda,4383.7,3539.9,7975.1,1104.0,285.0,2106.7,19394.4,0.702
2025-08-01,RN-MAD-HI05,A,tienda,5347.5,3776.3,8129.6,1083.5,299.7,2012.4,20649.0,0.676
2025-08-01,RN-SEV-CV01,D,tienda,870.6,527.4,1369.1,205.8,41.9,382.1,3396.9,0.495
2025-08-01,RN-SEV-CV02,D,tienda,1273.1,707.3,1646.0,232.8,49.1,424.7,4333.0,0.523
2025-08-01,RN-SEV-CV03,D,tienda,845.0,529.7,1354.0,164.1,39.7,329.0,3261.5,0.56
2025-08-01,RN-SEV-CV04,D,tienda,896.1,558.3,1260.7,166.9,42.3,329.7,3254.0,0.57
2025-08-01,RN-SEV-CV05,D,tienda,799.7,508.5,1121.9,165.5,39.8,319.8,2955.2,0.504
2025-08-01,RN-SEV-CV06,D,tienda,857.6,569.8,1253.3,175.3,45.2,316.9,3218.1,0.54
2025-08-01,RN-SEV-CV07,D,tienda,975.9,563.1,1351.2,217.0,41.0,331.0,3479.2,0.624
2025-08-01,RN-SEV-CV08,D,tienda,1032.2,633.9,1363.5,170.6,50.7,333.6,3584.5,0.603
2025-08-01,RN-SEV-CV09,D,tienda,981.1,663.0,1582.4,192.9,46.8,404.3,3870.5,0.519
2025-08-01,RN-SEV-CV10,D,tienda,1036.6,637.5,1460.3,194.1,46.2,350.4,3725.1,0.58
2025-08-01,RN-SEV-ES01,D,tienda,1110.0,762.3,65.2,231.7,787.8,377.1,3334.1,0.527
2025-08-01,RN-SEV-ES02,D,tienda,1118.8,632.4,53.8,199.9,688.8,362.8,3056.5,0.583
2025-08-01,RN-SEV-ES03,D,tienda,1149.3,668.4,55.1,220.8,703.4,317.6,3114.6,0.533
2025-08-01,RN-SEV-ES04,D,tienda,950.9,605.4,46.5,150.6,548.3,279.7,2581.4,0.558
2025-08-01,RN-SEV-ES05,D,tienda,776.5,602.3,40.8,166.8,558.1,276.6,2421.1,0.601
2025-08-01,RN-SEV-ES06,D,tienda,1309.1,762.8,57.1,239.4,748.1,389.5,3506.0,0.535
2025-08-01,RN-SEV-ES07,D,tienda,1239.6,742.0,68.0,244.0,698.2,389.0,3380.8,0.486
2025-08-01,RN-SEV-ES08,D,tienda,1181.7,720.5,68.7,235.8,712.9,378.9,3298.5,0.571
2025-08-01,RN-SEV-ES09,D,tienda,1021.4,634.2,49.7,213.9,648.7,339.1,2907.0,0.592
2025-08-01,RN-SEV-ES10,D,tienda,1166.6,742.2,51.0,207.7,656.5,340.0,3164.0,0.521
2025-08-01,RN-SEV-ES11,D,tienda,1143.8,728.6,62.1,219.1,713.6,326.4,3193.6,0.57
2025-08-01,RN-SEV-ES12,D,tienda,1011.9,611.8,51.4,209.4,653.1,317.9,2855.5,0.475
2025-08-01,RN-SEV-GA01,D,tienda,14597.9,8745.4,2712.9,6532.0,3261.1,4248.7,40098.0,0.555
2025-08-01,RN-SEV-HI01,D,tienda,3793.8,2482.4,4697.8,1050.2,234.1,1309.5,13567.8,0.592
2025-08-01,RN-SEV-HI02,D,tienda,4790.7,2585.5,5157.7,1186.8,237.2,1612.6,15570.5,0.498
2025-08-01,RN-SEV-HI03,D,tienda,3772.1,2362.8,4433.5,1112.4,220.3,1332.1,13233.2,0.591
2025-08-01,RN-SEV-HI04,D,tienda,5234.0,3269.5,6060.3,1495.0,244.2,1702.6,18005.6,0.566
2025-08-01,RN-VLC-CV01,C,tienda,1106.0,706.8,1694.4,122.7,31.6,432.0,4093.5,0.602
2025-08-01,RN-VLC-CV02,C,tienda,1330.4,700.7,1960.7,140.0,27.1,427.5,4586.4,0.504
2025-08-01,RN-VLC-CV03,C,tienda,1300.5,726.2,2186.5,130.8,34.4,502.5,4880.9,0.705
2025-08-01,RN-VLC-CV04,C,tienda,986.5,723.1,1748.6,114.9,30.0,449.5,4052.6,0.601
2025-08-01,RN-VLC-CV05,C,tienda,882.8,542.7,1658.8,99.1,25.7,332.2,3541.3,0.609
2025-08-01,RN-VLC-CV06,C,tienda,1107.8,761.1,2383.5,139.1,33.4,434.1,4859.0,0.586
2025-08-01,RN-VLC-CV07,C,tienda,1078.6,753.2,1883.5,106.4,28.2,421.1,4271.0,0.601
2025-08-01,RN-VLC-CV08,C,tienda,987.4,548.0,1709.6,93.5,26.7,345.1,3710.3,0.536
2025-08-01,RN-VLC-CV09,C,tienda,1081.6,623.1,1576.6,99.3,28.4,403.8,3812.8,0.608
2025-08-01,RN-VLC-ES01,C,tienda,1220.7,719.2,103.4,175.8,839.9,358.3,3417.3,0.635
2025-08-01,RN-VLC-ES02,C,tienda,829.1,563.8,88.2,139.2,542.5,270.3,2433.1,0.64
2025-08-01,RN-VLC-ES03,C,tienda,965.2,709.9,84.0,169.6,701.9,334.2,2964.8,0.616
2025-08-01,RN-VLC-ES04,C,tienda,1251.1,652.7,104.7,179.2,736.6,375.1,3299.4,0.632
2025-08-01,RN-VLC-ES05,C,tienda,1190.4,683.0,100.8,151.7,630.7,387.1,3143.7,0.627
2025-08-01,RN-VLC-ES06,C,tienda,852.4,576.4,82.2,138.2,578.9,261.6,2489.7,0.566
2025-08-01,RN-VLC-ES07,C,tienda,1047.6,668.7,90.2,147.7,707.8,301.0,2963.0,0.632
2025-08-01,RN-VLC-ES08,C,tienda,1206.8,803.4,109.8,179.4,956.4,355.2,3611.0,0.593
2025-08-01,RN-VLC-ES09,C,tienda,1045.3,689.5,86.7,158.5,674.0,339.8,2993.8,0.542
2025-08-01,RN-VLC-ES10,C,tienda,855.2,597.5,87.4,139.0,613.6,315.7,2608.4,0.697
2025-08-01,RN-VLC-GA01,C,tienda,23261.5,11654.4,8871.1,7787.5,5487.6,6926.9,63989.0,0.556
2025-08-01,RN-VLC-HI01,C,tienda,4910.2,3391.3,8501.0,859.1,242.8,2270.1,20174.5,0.594
2025-08-01,RN-VLC-HI02,C,tienda,5489.5,4095.1,10393.7,890.0,223.4,2241.0,23332.7,0.613
2025-08-01,RN-VLC-HI03,C,tienda,7017.4,4243.4,9087.2,861.9,230.8,2539.2,23979.9,0.604
2025-08-01,RN-VLC-HI04,C,tienda,4911.3,3461.6,8856.8,848.5,190.9,2150.9,20420.0,0.632
2025-08-01,RN-VLC-HI05,C,tienda,6285.9,3695.6,8965.8,975.8,244.9,2435.1,22603.1,0.667
2025-08-01,RN-VLC-HI06,C,tienda,5219.3,3490.6,9492.9,926.6,237.8,2253.4,21620.6,0.643
2025-08-01,RN-VLC-HI07,C,tienda,5150.9,2907.9,7243.1,706.3,170.6,1831.1,18009.9,0.628
2025-09-01,CL-BCN-01,B,centro_logistico,3928.6,1693.1,72.3,224.3,139.7,674.8,6732.8,0.822
2025-09-01,CL-BCN-02,B,centro_logistico,3594.0,1719.3,79.6,229.5,135.6,601.5,6359.5,0.845
2025-09-01,CL-BIO-01,E,centro_logistico,2313.1,1152.9,41.5,121.3,86.6,355.5,4070.9,0.959
2025-09-01,CL-MAD-01,A,centro_logistico,3318.4,1680.9,64.4,196.3,132.2,537.6,5929.8,0.754
2025-09-01,CL-MAD-02,A,centro_logistico,3613.9,1625.1,56.4,201.4,134.0,585.7,6216.5,0.761
2025-09-01,CL-MAD-03,A,centro_logistico,2998.6,1754.2,50.7,216.7,115.4,472.6,5608.2,0.793
2025-09-01,CL-SEV-01,D,centro_logistico,2832.5,1227.2,46.6,150.4,84.2,426.4,4767.3,0.639
2025-09-01,CL-VLC-01,C,centro_logistico,2956.6,1443.5,52.6,163.1,105.4,475.5,5196.7,0.656
2025-09-01,CL-VLC-02,C,centro_logistico,3091.4,1404.7,53.3,143.2,106.6,481.3,5280.5,0.695
2025-09-01,RN-BCN-CV01,B,tienda,1072.7,706.1,1607.4,172.0,44.9,431.3,4034.4,0.653
2025-09-01,RN-BCN-CV02,B,tienda,1058.1,690.4,1825.9,181.9,45.7,530.0,4332.0,0.719
2025-09-01,RN-BCN-CV03,B,tienda,1301.4,855.9,1895.1,192.3,54.5,476.0,4775.2,0.759
2025-09-01,RN-BCN-CV04,B,tienda,933.3,614.5,1479.1,149.9,37.3,364.9,3579.0,0.771
2025-09-01,RN-BCN-CV05,B,tienda,1067.1,612.6,1534.4,141.0,36.3,383.1,3774.5,0.682
2025-09-01,RN-BCN-CV06,B,tienda,1132.3,689.6,1635.8,164.9,43.9,398.9,4065.4,0.755
2025-09-01,RN-BCN-CV07,B,tienda,1059.0,646.5,1729.8,154.8,39.3,391.6,4021.0,0.728
2025-09-01,RN-BCN-CV08,B,tienda,1031.0,682.5,1791.6,155.5,47.0,466.3,4173.9,0.78
2025-09-01,RN-BCN-ES01,B,tienda,1103.7,755.8,72.4,196.0,752.4,356.7,3237.0,0.67
2025-09-01,RN-BCN-ES02,B,tienda,1427.9,983.6,85.8,209.6,861.4,416.7,3985.0,0.681
2025-09-01,RN-BCN-ES03,B,tienda,1407.4,808.4,92.1,216.7,899.7,406.9,3831.2,0.706
2025-09-01,RN-BCN-ES04,B,tienda,1224.8,833.5,93.8,190.5,818.6,404.2,3565.4,0.666
2025-09-01,RN-BCN-ES05,B,tienda,1336.3,855.3,88.9,224.3,874.7,421.3,3800.8,0.719
2025-09-01,RN-BCN-ES06,B,tienda,1304.3,817.6,94.7,205.6,888.1,478.2,3788.5,0.722
2025-09-01,RN-BCN-ES07,B,tienda,1404.3,927.1,83.7,205.6,850.9,434.8,3906.4,0.766
2025-09-01,RN-BCN-ES08,B,tienda,997.3,679.7,61.8,172.1,711.2,328.6,2950.7,0.783
2025-09-01,RN-BCN-ES09,B,tienda,1331.4,971.0,94.5,244.8,973.9,456.5,4072.1,0.781
2025-09-01,RN-BCN-ES10,B,tienda,1247.3,740.9,81.7,166.0,807.0,383.8,3426.7,0.773
