fecha,codigo_centro,grupo,num_rutas,km_totales,km_en_vacio,paradas,ocupacion_media,pct_km_en_vacio,entregas_fallidas
2025-09-28,CL-VLC-01,C,3,1687.4,412.6,36,0.771,0.245,0
2025-09-28,CL-VLC-02,C,3,1541.6,374.8,34,0.789,0.243,1
2025-09-29,CL-BCN-01,B,10,5195.3,1156.2,166,0.638,0.223,9
2025-09-29,CL-BCN-02,B,11,5316.6,1254.5,137,0.742,0.236,6
2025-09-29,CL-BIO-01,E,9,4694.4,608.3,108,0.776,0.13,1
2025-09-29,CL-MAD-01,A,11,5040.9,774.7,138,0.773,0.154,6
2025-09-29,CL-MAD-02,A,10,4443.4,776.7,128,0.826,0.175,7
2025-09-29,CL-MAD-03,A,10,4583.4,728.1,170,0.782,0.159,10
2025-09-29,CL-SEV-01,D,11,11609.1,3510.5,100,0.71,0.302,1
2025-09-29,CL-VLC-01,C,12,5656.3,1262.6,163,0.724,0.223,6
2025-09-29,CL-VLC-02,C,12,5857.9,1311.8,160,0.812,0.224,5
2025-09-30,CL-BCN-01,B,9,4705.8,775.5,119,0.76,0.165,3
2025-09-30,CL-BCN-02,B,10,4869.4,816.0,127,0.702,0.168,6
2025-09-30,CL-BIO-01,E,9,4416.9,515.6,98,0.769,0.117,0
2025-09-30,CL-MAD-01,A,10,4472.6,717.3,128,0.795,0.16,5
2025-09-30,CL-MAD-02,A,9,4293.2,819.3,139,0.72,0.191,7
2025-09-30,CL-MAD-03,A,11,4962.5,978.3,135,0.854,0.197,5
2025-09-30,CL-SEV-01,D,11,12351.6,4441.6,94,0.553,0.36,0
2025-09-30,CL-VLC-01,C,10,4936.0,1093.2,122,0.678,0.221,2
2025-09-30,CL-VLC-02,C,10,4924.0,1231.7,114,0.757,0.25,4
2025-10-01,CL-BCN-01,B,9,4384.7,955.0,151,0.941,0.218,4
2025-10-01,CL-BCN-02,B,11,5458.8,1187.7,147,0.693,0.218,4
2025-10-01,CL-BIO-01,E,9,4672.9,612.0,90,0.892,0.131,4
2025-10-01,CL-MAD-01,A,10,4575.6,783.9,128,0.738,0.171,3
2025-10-01,CL-MAD-02,A,11,4938.9,947.0,168,0.738,0.192,12
2025-10-01,CL-MAD-03,A,11,5048.4,1024.4,137,0.712,0.203,4
2025-10-01,CL-SEV-01,D,10,10237.0,3131.3,85,0.631,0.306,0
2025-10-01,CL-VLC-01,C,10,5033.9,1170.0,127,0.678,0.232,3
2025-10-01,CL-VLC-02,C,10,5045.1,1130.3,97,0.768,0.224,3
2025-10-02,CL-BCN-01,B,10,5069.5,1133.1,121,0.754,0.224,5
2025-10-02,CL-BCN-02,B,10,5166.6,1011.0,109,0.68,0.196,6
2025-10-02,CL-BIO-01,E,9,4549.8,735.2,111,0.846,0.162,4
2025-10-02,CL-MAD-01,A,10,4508.8,636.2,140,0.76,0.141,3
2025-10-02,CL-MAD-02,A,11,4870.0,649.0,174,0.767,0.133,8
2025-10-02,CL-MAD-03,A,10,4727.3,931.4,135,0.825,0.197,4
2025-10-02,CL-SEV-01,D,10,11207.1,4410.3,76,0.661,0.394,4
2025-10-02,CL-VLC-01,C,11,5467.4,1494.0,147,0.651,0.273,2
2025-10-02,CL-VLC-02,C,12,5939.4,1267.6,130,0.657,0.213,4
2025-10-03,CL-BCN-01,B,10,5246.7,1162.9,150,0.732,0.222,4
2025-10-03,CL-BCN-02,B,12,5962.7,1364.8,146,0.727,0.229,4
2025-10-03,CL-BIO-01,E,12,5882.6,1000.9,139,0.917,0.17,1
2025-10-03,CL-MAD-01,A,10,4438.5,762.4,126,0.831,0.172,1
2025-10-03,CL-MAD-02,A,10,4391.5,821.0,122,0.71,0.187,1
2025-10-03,CL-MAD-03,A,10,4359.6,645.9,169,0.757,0.148,6
2025-10-03,CL-SEV-01,D,10,10969.7,3277.7,84,0.484,0.299,2
2025-10-03,CL-VLC-01,C,8,4071.7,806.3,107,0.657,0.198,2
2025-10-03,CL-VLC-02,C,10,5047.3,1271.7,102,0.729,0.252,4
2025-10-04,CL-BCN-01,B,8,3884.7,615.6,92,0.634,0.158,3
2025-10-04,CL-BCN-02,B,8,4009.7,746.9,88,0.683,0.186,5
2025-10-04,CL-BIO-01,E,7,3772.8,402.7,101,0.818,0.107,0
2025-10-04,CL-MAD-01,A,8,3586.9,524.3,109,0.733,0.146,5
2025-10-04,CL-MAD-02,A,8,,,116,0.758,,1
2025-10-04,CL-MAD-03,A,8,3700.5,762.3,124,0.742,0.206,3
2025-10-04,CL-SEV-01,D,7,7679.5,2600.7,53,0.657,0.339,0
2025-10-04,CL-VLC-01,C,8,3801.0,785.7,113,0.651,0.207,2
2025-10-04,CL-VLC-02,C,8,3741.5,891.7,93,0.704,0.238,2
2025-10-05,CL-BCN-01,B,3,1606.8,412.8,41,0.731,0.257,1
2025-10-05,CL-BCN-02,B,2,1186.4,208.8,25,0.687,0.176,2
2025-10-05,CL-BIO-01,E,3,1532.8,200.8,29,0.889,0.131,0
2025-10-05,CL-MAD-01,A,3,1436.1,330.2,38,0.712,0.23,2
2025-10-05,CL-MAD-02,A,3,1433.2,319.6,52,0.73,0.223,3
2025-10-05,CL-MAD-03,A,3,1325.7,274.5,33,0.718,0.207,2
2025-10-05,CL-SEV-01,D,3,3471.8,1101.0,20,0.601,0.317,0
2025-10-05,CL-VLC-01,C,3,1428.5,306.2,33,0.679,0.214,1
2025-10-05,CL-VLC-02,C,3,1642.8,270.6,42,0.728,0.165,1
2025-10-06,CL-BCN-01,B,10,5112.6,1006.6,136,0.775,0.197,4
2025-10-06,CL-BCN-02,B,8,4243.0,920.8,118,0.67,0.217,3
2025-10-06,CL-BIO-01,E,10,5312.3,748.7,106,0.858,0.141,0
2025-10-06,CL-MAD-01,A,10,4784.3,1175.8,175,0.793,0.246,10
2025-10-06,CL-MAD-02,A,11,4886.3,652.0,156,0.695,0.133,10
2025-10-06,CL-MAD-03,A,10,4722.5,723.5,147,0.864,0.153,9
2025-10-06,CL-SEV-01,D,11,11728.7,4373.9,57,0.595,0.373,2
2025-10-06,CL-VLC-01,C,11,5166.3,1171.8,162,0.855,0.227,10
2025-10-06,CL-VLC-02,C,10,4756.1,1064.1,111,0.692,0.224,2
2025-10-07,CL-BCN-01,B,10,4952.0,1009.3,125,0.771,0.204,4
2025-10-07,CL-BCN-02,B,10,5075.8,1195.8,96,0.776,0.236,4
2025-10-07,CL-BIO-01,E,11,5738.3,628.5,145,0.842,0.11,3
2025-10-07,CL-MAD-01,A,10,4562.5,876.7,156,0.763,0.192,5
2025-10-07,CL-MAD-02,A,8,3616.2,602.3,128,0.811,0.167,1
2025-10-07,CL-MAD-03,A,11,4941.3,1023.3,151,0.796,0.207,7
2025-10-07,CL-SEV-01,D,11,11422.3,3963.1,86,0.594,0.347,5
2025-10-07,CL-VLC-01,C,10,4835.2,904.6,147,0.708,0.187,2
2025-10-07,CL-VLC-02,C,9,4514.2,1027.7,137,0.677,0.228,2
2025-10-08,CL-BCN-01,B,9,4380.8,743.2,120,0.721,0.17,5
2025-10-08,CL-BCN-02,B,11,5358.6,1186.6,143,0.794,0.221,8
2025-10-08,CL-BIO-01,E,12,6183.7,960.8,143,0.825,0.155,2
2025-10-08,CL-MAD-01,A,11,5140.2,904.5,160,0.691,0.176,6
2025-10-08,CL-MAD-02,A,9,4154.7,888.3,119,0.771,0.214,8
2025-10-08,CL-MAD-03,A,10,4367.4,832.4,139,0.845,0.191,4
2025-10-08,CL-SEV-01,D,10,10970.4,4059.0,52,0.679,0.37,1
2025-10-08,CL-VLC-01,C,9,4292.9,955.8,117,0.746,0.223,2
2025-10-08,CL-VLC-02,C,11,5169.0,1234.7,157,0.632,0.239,1
2025-10-09,CL-BCN-01,B,11,5380.0,1179.5,110,0.685,0.219,6
2025-10-09,CL-BCN-02,B,12,6029.3,1092.5,189,0.754,0.181,3
2025-10-09,CL-BIO-01,E,10,4981.0,729.0,88,0.708,0.146,0
2025-10-09,CL-MAD-01,A,9,4214.6,587.2,91,0.742,0.139,4
2025-10-09,CL-MAD-02,A,10,4769.1,771.5,155,0.715,0.162,15
2025-10-09,CL-MAD-03,A,8,3520.0,588.4,121,0.873,0.167,4
2025-10-09,CL-SEV-01,D,11,11872.7,4517.1,94,0.642,0.38,4
2025-10-09,CL-VLC-01,C,9,4506.9,1065.3,129,0.763,0.236,1
2025-10-09,CL-VLC-02,C,10,4667.3,1030.2,115,0.753,0.221,1
2025-10-10,CL-BCN-01,B,11,5498.8,1243.6,145,0.713,0.226,7
2025-10-10,CL-BCN-02,B,8,4246.8,779.8,113,0.748,0.184,4
2025-10-10,CL-BIO-01,E,9,4381.2,419.6,84,0.841,0.096,0
2025-10-10,CL-MAD-01,A,11,4872.6,720.2,148,0.88,0.148,2
2025-10-10,CL-MAD-02,A,10,4504.4,719.9,124,0.626,0.16,3
2025-10-10,CL-MAD-03,A,9,3993.3,727.9,135,0.633,0.182,2
2025-10-10,CL-SEV-01,D,10,10630.0,4102.4,74,0.64,0.386,4
2025-10-10,CL-VLC-01,C,9,4334.4,1185.3,95,0.85,0.273,2
2025-10-10,CL-VLC-02,C,11,5421.2,1275.6,103,0.662,0.235,2
2025-10-11,CL-BCN-01,B,8,4175.7,953.7,95,0.787,0.228,2
2025-10-11,CL-BCN-02,B,8,4220.9,918.8,101,0.689,0.218,5
2025-10-11,CL-BIO-01,E,7,3553.9,403.1,95,0.903,0.113,2
2025-10-11,CL-MAD-01,A,8,3535.6,594.9,127,0.751,0.168,3
2025-10-11,CL-MAD-02,A,8,3569.0,682.4,107,0.816,0.191,5
2025-10-11,CL-MAD-03,A,7,3353.8,560.9,100,0.759,0.167,6
2025-10-11,CL-SEV-01,D,7,7468.0,2323.2,59,0.65,0.311,1
2025-10-11,CL-VLC-01,C,7,3609.3,986.5,83,0.648,0.273,0
2025-10-11,CL-VLC-02,C,8,3928.1,748.1,104,0.655,0.19,2
2025-10-12,CL-BCN-01,B,2,1218.1,209.4,24,0.752,0.172,1
2025-10-12,CL-BCN-02,B,3,1419.6,323.3,43,0.761,0.228,2
2025-10-12,CL-BIO-01,E,3,1711.9,250.3,36,0.881,0.146,0
2025-10-12,CL-MAD-01,A,3,1186.6,198.5,38,0.659,0.167,1
2025-10-12,CL-MAD-02,A,3,1368.7,152.0,40,0.773,0.111,1
2025-10-12,CL-MAD-03,A,3,1266.6,224.8,37,0.643,0.177,1
2025-10-12,CL-SEV-01,D,3,3196.1,938.6,27,0.612,0.294,1
2025-10-12,CL-VLC-01,C,3,1468.1,350.5,30,0.642,0.239,0
2025-10-12,CL-VLC-02,C,3,1529.7,363.0,38,0.786,0.237,0
2025-10-13,CL-BCN-01,B,10,4829.3,809.3,109,0.665,0.168,3
2025-10-13,CL-BCN-02,B,9,4542.6,868.6,99,0.749,0.191,6
2025-10-13,CL-BIO-01,E,9,4688.1,356.9,125,0.91,0.076,1
2025-10-13,CL-MAD-01,A,10,4789.3,803.9,117,0.726,0.168,2
2025-10-13,CL-MAD-02,A,11,5041.7,626.5,187,0.792,0.124,7
2025-10-13,CL-MAD-03,A,10,4624.4,805.6,118,0.724,0.174,5
2025-10-13,CL-SEV-01,D,10,10452.4,3376.2,73,0.591,0.323,1
2025-10-13,CL-VLC-01,C,11,5187.7,658.6,147,0.789,0.127,1
2025-10-13,CL-VLC-02,C,11,5298.0,1023.1,144,0.768,0.193,3
2025-10-14,CL-BCN-01,B,10,4903.8,1089.8,140,0.822,0.222,2
2025-10-14,CL-BCN-02,B,11,5404.7,891.5,144,0.936,0.165,5
2025-10-14,CL-BIO-01,E,11,5738.9,751.4,106,0.815,0.131,2
2025-10-14,CL-MAD-01,A,11,4887.5,810.6,134,0.895,0.166,3
2025-10-14,CL-MAD-02,A,12,5332.4,898.5,145,0.794,0.168,6
2025-10-14,CL-MAD-03,A,11,4844.0,956.2,128,0.787,0.197,3
2025-10-14,CL-SEV-01,D,9,9777.8,3087.1,64,0.711,0.316,0
2025-10-14,CL-VLC-01,C,10,4950.1,940.9,114,0.71,0.19,2
2025-10-14,CL-VLC-02,C,10,4720.3,1217.6,111,0.763,0.258,2
2025-10-15,CL-BCN-01,B,10,4993.2,1404.1,100,0.783,0.281,2
2025-10-15,CL-BCN-02,B,9,4533.6,984.9,97,0.71,0.217,1
2025-10-15,CL-BIO-01,E,9,,,104,0.823,,0
2025-10-15,CL-MAD-01,A,12,5450.2,1111.8,196,0.784,0.204,4
2025-10-15,CL-MAD-02,A,10,4733.4,1040.3,131,0.737,0.22,8
2025-10-15,CL-MAD-03,A,10,4784.1,969.6,132,0.755,0.203,7
2025-10-15,CL-SEV-01,D,10,10722.0,3657.6,60,0.562,0.341,0
2025-10-15,CL-VLC-01,C,12,5945.4,1389.3,136,0.704,0.234,2
2025-10-15,CL-VLC-02,C,11,5140.4,1266.4,103,0.694,0.246,2
2025-10-16,CL-BCN-01,B,8,4191.7,986.5,123,0.812,0.235,3
2025-10-16,CL-BCN-02,B,11,5331.0,1099.1,138,0.621,0.206,5
2025-10-16,CL-BIO-01,E,9,4560.0,555.0,99,0.775,0.122,1
2025-10-16,CL-MAD-01,A,10,4686.2,882.4,135,0.654,0.188,7
2025-10-16,CL-MAD-02,A,8,3700.2,417.8,134,0.746,0.113,6
2025-10-16,CL-MAD-03,A,11,4888.9,909.1,180,0.691,0.186,3
2025-10-16,CL-SEV-01,D,10,10615.8,3770.9,92,0.652,0.355,3
2025-10-16,CL-VLC-01,C,10,5093.3,1239.7,75,0.723,0.243,0
2025-10-16,CL-VLC-02,C,11,5537.9,1233.8,131,0.761,0.223,1
2025-10-17,CL-BCN-01,B,10,4824.0,929.2,130,0.734,0.193,5
2025-10-17,CL-BCN-02,B,10,4855.1,1066.8,137,0.708,0.22,2
2025-10-17,CL-BIO-01,E,11,5718.0,917.5,114,0.792,0.16,5
2025-10-17,CL-MAD-01,A,10,4507.0,788.3,144,0.765,0.175,3
2025-10-17,CL-MAD-02,A,12,5480.6,1013.5,180,0.756,0.185,8
2025-10-17,CL-MAD-03,A,10,4555.9,712.2,165,0.762,0.156,4
2025-10-17,CL-SEV-01,D,10,11251.8,3977.0,94,0.646,0.353,2
2025-10-17,CL-VLC-01,C,9,4162.3,915.9,91,0.73,0.22,0
2025-10-17,CL-VLC-02,C,10,5085.9,1315.6,139,0.802,0.259,3
2025-10-18,CL-BCN-01,B,8,4050.7,854.4,112,0.693,0.211,3
2025-10-18,CL-BCN-02,B,6,3018.7,867.2,69,0.823,0.287,2
2025-10-18,CL-BIO-01,E,7,3687.3,740.1,107,0.84,0.201,1
2025-10-18,CL-MAD-01,A,7,3265.9,623.6,95,0.801,0.191,3
2025-10-18,CL-MAD-02,A,7,3286.2,536.9,98,0.85,0.163,5
2025-10-18,CL-MAD-03,A,7,3372.0,655.4,106,0.691,0.194,4
2025-10-18,CL-SEV-01,D,8,8452.4,3013.3,61,0.571,0.357,1
2025-10-18,CL-VLC-01,C,8,3766.6,751.0,98,0.678,0.199,2
2025-10-18,CL-VLC-02,C,8,3863.3,909.5,98,0.685,0.235,3
2025-10-19,CL-BCN-01,B,3,1730.6,343.3,36,0.797,0.198,1
2025-10-19,CL-BCN-02,B,3,1499.0,240.3,31,0.792,0.16,1
2025-10-19,CL-BIO-01,E,3,1464.1,166.0,40,0.84,0.113,1
2025-10-19,CL-MAD-01,A,3,1259.7,244.5,45,0.792,0.194,3
2025-10-19,CL-MAD-02,A,3,1374.9,265.6,40,0.73,0.193,2
2025-10-19,CL-MAD-03,A,3,1470.4,255.1,40,0.745,0.173,1
2025-10-19,CL-SEV-01,D,3,3431.9,1265.8,20,0.592,0.369,0
2025-10-19,CL-VLC-01,C,3,1538.7,304.7,32,0.71,0.198,0
2025-10-19,CL-VLC-02,C,3,1520.8,382.1,40,0.65,0.251,1
2025-10-20,CL-BCN-01,B,10,5172.3,1085.0,119,0.825,0.21,3
2025-10-20,CL-BCN-02,B,11,5371.7,1317.6,153,0.682,0.245,7
2025-10-20,CL-BIO-01,E,11,5364.7,545.1,129,0.784,0.102,1
2025-10-20,CL-MAD-01,A,12,5395.9,711.6,148,0.775,0.132,11
2025-10-20,CL-MAD-02,A,10,4737.7,566.5,111,0.846,0.12,4
2025-10-20,CL-MAD-03,A,10,4424.2,658.3,159,0.736,0.149,9
2025-10-20,CL-SEV-01,D,9,10092.2,3207.2,80,0.548,0.318,0
2025-10-20,CL-VLC-01,C,10,4931.4,1073.1,125,0.675,0.218,0
2025-10-20,CL-VLC-02,C,9,4318.2,1017.6,108,0.736,0.236,2
2025-10-21,CL-BCN-01,B,9,4719.7,1206.6,131,0.753,0.256,3
2025-10-21,CL-BCN-02,B,8,4192.1,1026.1,97,0.715,0.245,6
2025-10-21,CL-BIO-01,E,12,5951.4,849.3,158,0.766,0.143,0
2025-10-21,CL-MAD-01,A,10,4787.3,696.5,120,0.73,0.145,6
2025-10-21,CL-MAD-02,A,9,4235.3,610.8,122,0.73,0.144,4
2025-10-21,CL-MAD-03,A,10,4528.2,781.0,99,0.816,0.172,5
2025-10-21,CL-SEV-01,D,9,9809.0,3077.9,75,0.587,0.314,0
2025-10-21,CL-VLC-01,C,9,4534.2,626.2,103,0.75,0.138,3
2025-10-21,CL-VLC-02,C,10,4768.8,1019.1,92,0.703,0.214,5
2025-10-22,CL-BCN-01,B,10,4960.3,938.4,126,0.791,0.189,2
2025-10-22,CL-BCN-02,B,12,5809.9,1024.6,164,0.732,0.176,7
2025-10-22,CL-BIO-01,E,13,6580.3,857.6,187,0.741,0.13,1
2025-10-22,CL-MAD-01,A,10,4640.9,900.0,140,0.849,0.194,7
2025-10-22,CL-MAD-02,A,11,5056.6,1040.7,162,0.848,0.206,6
2025-10-22,CL-MAD-03,A,12,5556.0,1205.0,136,0.751,0.217,8
2025-10-22,CL-SEV-01,D,11,11831.4,3741.2,86,0.533,0.316,2
2025-10-22,CL-VLC-01,C,10,4700.9,1363.6,99,0.701,0.29,3
2025-10-22,CL-VLC-02,C,10,4661.7,931.1,119,0.706,0.2,4
2025-10-23,CL-BCN-01,B,11,5360.6,798.5,142,0.698,0.149,4
2025-10-23,CL-BCN-02,B,10,5228.8,1131.9,137,0.723,0.216,4
2025-10-23,CL-BIO-01,E,11,5337.8,854.0,97,0.805,0.16,1
2025-10-23,CL-MAD-01,A,11,5210.4,1008.8,165,0.839,0.194,9
2025-10-23,CL-MAD-02,A,9,4247.4,688.9,129,0.71,0.162,6
2025-10-23,CL-MAD-03,A,11,5075.4,811.1,140,0.809,0.16,6
2025-10-23,CL-SEV-01,D,11,11534.5,4689.4,85,0.68,0.407,3
2025-10-23,CL-VLC-01,C,11,5267.6,1264.9,116,0.835,0.24,0
2025-10-23,CL-VLC-02,C,9,4571.8,887.4,85,0.769,0.194,1
2025-10-24,CL-BCN-01,B,10,4814.4,1098.4,121,0.776,0.228,4
2025-10-24,CL-BCN-02,B,9,4489.2,1021.3,107,0.86,0.228,4
2025-10-24,CL-BIO-01,E,9,4421.6,552.2,128,0.86,0.125,1
2025-10-24,CL-MAD-01,A,10,4685.7,775.7,140,0.879,0.166,3
2025-10-24,CL-MAD-02,A,11,4851.9,688.0,167,0.855,0.142,7
2025-10-24,CL-MAD-03,A,11,4963.8,1364.1,147,0.695,0.275,11
2025-10-24,CL-SEV-01,D,11,11378.0,3989.6,89,0.545,0.351,0
2025-10-24,CL-VLC-01,C,9,4258.8,952.3,107,0.634,0.224,4
2025-10-24,CL-VLC-02,C,10,4888.1,1189.3,107,0.736,0.243,2
2025-10-25,CL-BCN-01,B,8,3839.0,839.4,123,0.776,0.219,4
2025-10-25,CL-BCN-02,B,8,4178.5,930.4,122,0.788,0.223,2
2025-10-25,CL-BIO-01,E,7,3752.8,378.9,95,0.781,0.101,2
2025-10-25,CL-MAD-01,A,8,3807.9,807.0,102,0.857,0.212,2
2025-10-25,CL-MAD-02,A,10,4401.2,874.6,130,0.877,0.199,6
2025-10-25,CL-MAD-03,A,7,3045.7,542.4,80,0.822,0.178,2
2025-10-25,CL-SEV-01,D,8,8136.1,2733.8,60,0.453,0.336,1
2025-10-25,CL-VLC-01,C,8,4024.3,766.3,95,0.797,0.19,3
2025-10-25,CL-VLC-02,C,8,3798.2,859.6,99,0.694,0.226,1
2025-10-26,CL-BCN-01,B,3,1551.3,400.3,42,0.643,0.258,2
2025-10-26,CL-BCN-02,B,3,1575.3,382.0,37,0.785,0.242,0
2025-10-26,CL-BIO-01,E,3,1532.6,270.9,34,0.733,0.177,0
2025-10-26,CL-MAD-01,A,3,1354.2,241.4,41,0.748,0.178,1
2025-10-26,CL-MAD-02,A,3,1469.6,228.0,40,0.932,0.155,2
2025-10-26,CL-MAD-03,A,3,1373.9,291.3,36,0.878,0.212,2
2025-10-26,CL-SEV-01,D,4,3893.8,1391.8,35,0.601,0.357,1
2025-10-26,CL-VLC-01,C,3,1532.6,274.5,31,0.748,0.179,1
2025-10-26,CL-VLC-02,C,3,1509.2,313.4,34,0.752,0.208,0
2025-10-27,CL-BCN-01,B,10,4866.8,939.7,129,0.791,0.193,3
2025-10-27,CL-BCN-02,B,9,4610.6,904.7,108,0.701,0.196,3
2025-10-27,CL-BIO-01,E,9,4700.9,668.9,112,0.858,0.142,2
2025-10-27,CL-MAD-01,A,9,4004.3,468.4,131,0.778,0.117,4
2025-10-27,CL-MAD-02,A,10,4460.4,833.0,132,0.81,0.187,7
2025-10-27,CL-MAD-03,A,9,4337.2,716.6,144,0.74,0.165,5
2025-10-27,CL-SEV-01,D,9,9231.6,2968.5,91,0.662,0.322,0
2025-10-27,CL-VLC-01,C,10,4796.7,1087.6,116,0.656,0.227,3
2025-10-27,CL-VLC-02,C,8,3705.0,863.6,98,0.731,0.233,1
2025-10-28,CL-BCN-01,B,11,5374.4,1128.1,136,0.732,0.21,4
2025-10-28,CL-BCN-02,B,9,4568.8,1198.8,101,0.806,0.262,6
2025-10-28,CL-BIO-01,E,10,4989.1,676.8,132,0.776,0.136,4
2025-10-28,CL-MAD-01,A,10,,,147,0.755,,8
2025-10-28,CL-MAD-02,A,11,5053.2,879.8,127,0.747,0.174,7
2025-10-28,CL-MAD-03,A,11,4943.9,921.9,153,0.65,0.186,5
2025-10-28,CL-SEV-01,D,10,10286.2,3737.2,92,0.593,0.363,1
2025-10-28,CL-VLC-01,C,10,4866.3,955.9,139,0.681,0.196,0
2025-10-28,CL-VLC-02,C,13,6317.8,959.7,150,0.73,0.152,2
2025-10-29,CL-BCN-01,B,10,5215.6,1208.2,139,0.8,0.232,4
2025-10-29,CL-BCN-02,B,10,4850.9,1144.0,109,0.708,0.236,1
2025-10-29,CL-BIO-01,E,9,4646.5,531.9,135,0.896,0.114,3
2025-10-29,CL-MAD-01,A,8,3889.8,737.3,102,0.873,0.19,5
2025-10-29,CL-MAD-02,A,9,3901.2,726.1,139,0.931,0.186,4
2025-10-29,CL-MAD-03,A,10,4541.7,742.7,156,0.807,0.164,5
2025-10-29,CL-SEV-01,D,11,11355.8,3734.7,48,0.594,0.329,0
2025-10-29,CL-VLC-01,C,10,4904.4,1106.5,115,0.76,0.226,4
2025-10-29,CL-VLC-02,C,10,5058.0,1224.0,97,0.782,0.242,3
2025-10-30,CL-BCN-01,B,11,5730.3,1393.1,122,0.736,0.243,6
2025-10-30,CL-BCN-02,B,11,5545.6,1164.2,121,0.642,0.21,4
2025-10-30,CL-BIO-01,E,10,5240.8,728.9,113,0.896,0.139,0
2025-10-30,CL-MAD-01,A,11,5153.2,1151.9,180,0.737,0.224,13
2025-10-30,CL-MAD-02,A,10,4463.4,551.4,168,0.767,0.124,6
2025-10-30,CL-MAD-03,A,10,4699.4,623.4,158,0.701,0.133,5
2025-10-30,CL-SEV-01,D,11,11334.3,3961.3,135,0.578,0.349,6
2025-10-30,CL-VLC-01,C,11,5236.8,1088.7,160,0.719,0.208,2
2025-10-30,CL-VLC-02,C,10,4750.2,1004.6,115,0.735,0.211,5
2025-10-31,CL-BCN-01,B,10,5150.9,942.0,142,0.831,0.183,6
2025-10-31,CL-BCN-02,B,10,5130.3,866.7,137,0.695,0.169,5
2025-10-31,CL-BIO-01,E,10,4911.7,549.1,103,0.822,0.112,1
2025-10-31,CL-MAD-01,A,10,,,118,0.737,,3
2025-10-31,CL-MAD-02,A,11,4983.5,954.0,146,0.872,0.191,9
2025-10-31,CL-MAD-03,A,10,4649.9,853.2,115,0.853,0.183,7
2025-10-31,CL-SEV-01,D,10,,,82,0.538,,1
2025-10-31,CL-VLC-01,C,10,5010.3,1308.7,135,0.646,0.261,5
2025-10-31,CL-VLC-02,C,11,5138.0,1153.8,143,0.753,0.225,3
2025-11-01,CL-BCN-01,B,8,3895.8,872.3,119,0.728,0.224,3
2025-11-01,CL-BCN-02,B,8,4142.4,999.9,110,0.776,0.241,4
2025-11-01,CL-BIO-01,E,8,3873.5,630.0,85,0.92,0.163,0
2025-11-01,CL-MAD-01,A,8,3686.8,648.5,118,0.757,0.176,5
2025-11-01,CL-MAD-02,A,7,3262.5,575.6,86,0.771,0.176,6
2025-11-01,CL-MAD-03,A,7,3236.9,557.4,105,0.799,0.172,9
2025-11-01,CL-SEV-01,D,6,6959.5,2069.4,38,0.705,0.297,1
2025-11-01,CL-VLC-01,C,9,4371.0,700.0,128,0.714,0.16,4
2025-11-01,CL-VLC-02,C,7,3610.4,705.1,83,0.744,0.195,3
2025-11-02,CL-BCN-01,B,4,1787.5,345.0,50,0.782,0.193,1
2025-11-02,CL-BCN-02,B,3,1406.5,281.6,29,0.71,0.2,1
2025-11-02,CL-BIO-01,E,3,1696.3,165.5,34,0.674,0.098,0
2025-11-02,CL-MAD-01,A,2,1125.1,185.9,28,0.843,0.165,3
2025-11-02,CL-MAD-02,A,4,1803.2,311.6,59,0.736,0.173,1
2025-11-02,CL-MAD-03,A,4,1681.3,345.0,52,0.867,0.205,1
2025-11-02,CL-SEV-01,D,3,3287.2,1264.4,30,0.629,0.385,0
2025-11-02,CL-VLC-01,C,4,1795.3,457.0,47,0.765,0.255,0
2025-11-02,CL-VLC-02,C,3,1322.5,277.3,39,0.66,0.21,0
2025-11-03,CL-BCN-01,B,12,6014.2,1320.8,172,0.756,0.22,8
2025-11-03,CL-BCN-02,B,13,6361.1,1462.1,202,0.69,0.23,12
2025-11-03,CL-BIO-01,E,10,5045.4,846.4,132,0.809,0.168,1
2025-11-03,CL-MAD-01,A,12,5400.2,903.0,164,0.755,0.167,6
2025-11-03,CL-MAD-02,A,12,5324.6,695.1,143,0.72,0.131,8
2025-11-03,CL-MAD-03,A,11,5001.3,704.7,156,0.806,0.141,6
2025-11-03,CL-SEV-01,D,10,11128.5,4011.6,100,0.537,0.36,2
2025-11-03,CL-VLC-01,C,10,4821.9,1220.5,106,0.67,0.253,1
2025-11-03,CL-VLC-02,C,11,5602.8,1304.3,116,0.724,0.233,3
2025-11-04,CL-BCN-01,B,10,5197.1,1189.7,133,0.833,0.229,9
2025-11-04,CL-BCN-02,B,10,4998.3,1155.3,141,0.672,0.231,5
2025-11-04,CL-BIO-01,E,10,5206.8,557.9,113,0.946,0.107,0
2025-11-04,CL-MAD-01,A,11,5009.8,891.4,152,0.772,0.178,11
2025-11-04,CL-MAD-02,A,12,5414.7,943.1,206,0.841,0.174,9
2025-11-04,CL-MAD-03,A,10,4443.4,778.2,131,0.787,0.175,3
2025-11-04,CL-SEV-01,D,10,10394.4,3422.6,73,0.625,0.329,1
2025-11-04,CL-VLC-01,C,7,3562.4,825.4,99,0.781,0.232,1
2025-11-04,CL-VLC-02,C,11,5608.0,1250.0,133,0.772,0.223,3
2025-11-05,CL-BCN-01,B,9,4671.8,956.5,137,0.943,0.205,9
2025-11-05,CL-BCN-02,B,10,5049.0,971.1,131,0.738,0.192,6
2025-11-05,CL-BIO-01,E,11,5531.4,659.8,132,0.814,0.119,0
